,Unnamed: 0,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpponentUID,TeamUID,OffenseTeam,Week,UniquePlayer,TmOFNS,CALCAVGPTDOFFPlaysOFNS,CALCAVGPTDOFFToGoOFNS,CALCAVGPTDOFFYdsOFNS,CALCAVGPTDOFF1st%OFNS,CALCAVGPTDOFFTO%OFNS,CALCAVGPTDOFFTDOFNS,CALCAVGPTDOFFFGOFNS,CALCAVGPTDOFFnanOFNS,CALCAVGPTDOFFIntOFNS,CALCAVGPTDOFFFmbOFNS,CALCAVGPTDOFFSkOFNS,CALCAVGPTDOFFPassOFNS,CALCAVGPTDOFFRushOFNS,CALCAVGPTDOFFFGOFNS1,CALCAVGPTDOFFPuntOFNS,CALCAVGPTDOFFGDFNS,CALCAVGPTDOFFPlaysDFNS,CALCAVGPTDOFFToGoDFNS,CALCAVGPTDOFFYdsDFNS,CALCAVGPTDOFF1st%DFNS,CALCAVGPTDOFFTO%DFNS,CALCAVGPTDOFFTDDFNS,CALCAVGPTDOFFFGDFNS,CALCAVGPTDOFFnanDFNS,CALCAVGPTDOFFIntDFNS,CALCAVGPTDOFFFmbDFNS,CALCAVGPTDOFFSkDFNS,CALCAVGPTDOFFPassDFNS,CALCAVGPTDOFFRushDFNS,CALCAVGPTDOFFFGDFNS1,CALCAVGPTDOFFPuntDFNS,CALCAVGPTDOFFRkALLSCR,CALCAVGPTDOFFTDALLSCR,CALCAVGPTDOFFXPAALLSCR,CALCAVGPTDOFFXPMALLSCR,CALCAVGPTDOFFFGAALLSCR,CALCAVGPTDOFFFGMALLSCR,CALCAVGPTDOFF2PAALLSCR,CALCAVGPTDOFF2PMALLSCR,CALCAVGPTDOFFSftyALLSCR,CALCAVGPTDOFFRkDSTSCR,CALCAVGPTDOFFKRDSTSCR,CALCAVGPTDOFFPRDSTSCR,CALCAVGPTDOFFIRDSTSCR,CALCAVGPTDOFFFRDSTSCR,CALCAVGPTDOFFORDSTSCR,CALCAVGPTDOFFRetTDDSTSCR,CALCAVGPTDOFFPtsFor,CALCAVGPTDOFFPtsAgainst,OffenseUID,Opponent,CALCAVGPTDOPPPlaysOFNS,CALCAVGPTDOPPToGoOFNS,CALCAVGPTDOPPYdsOFNS,CALCAVGPTDOPP1st%OFNS,CALCAVGPTDOPPTO%OFNS,CALCAVGPTDOPPTDOFNS,CALCAVGPTDOPPFGOFNS,CALCAVGPTDOPPnanOFNS,CALCAVGPTDOPPIntOFNS,CALCAVGPTDOPPFmbOFNS,CALCAVGPTDOPPSkOFNS,CALCAVGPTDOPPPassOFNS,CALCAVGPTDOPPRushOFNS,CALCAVGPTDOPPFGOFNS1,CALCAVGPTDOPPPuntOFNS,CALCAVGPTDOPPGDFNS,CALCAVGPTDOPPPlaysDFNS,CALCAVGPTDOPPToGoDFNS,CALCAVGPTDOPPYdsDFNS,CALCAVGPTDOPP1st%DFNS,CALCAVGPTDOPPTO%DFNS,CALCAVGPTDOPPTDDFNS,CALCAVGPTDOPPFGDFNS,CALCAVGPTDOPPnanDFNS,CALCAVGPTDOPPIntDFNS,CALCAVGPTDOPPFmbDFNS,CALCAVGPTDOPPSkDFNS,CALCAVGPTDOPPPassDFNS,CALCAVGPTDOPPRushDFNS,CALCAVGPTDOPPFGDFNS1,CALCAVGPTDOPPPuntDFNS,CALCAVGPTDOPPRkALLSCR,CALCAVGPTDOPPTDALLSCR,CALCAVGPTDOPPXPAALLSCR,CALCAVGPTDOPPXPMALLSCR,CALCAVGPTDOPPFGAALLSCR,CALCAVGPTDOPPFGMALLSCR,CALCAVGPTDOPP2PAALLSCR,CALCAVGPTDOPP2PMALLSCR,CALCAVGPTDOPPSftyALLSCR,CALCAVGPTDOPPRkDSTSCR,CALCAVGPTDOPPKRDSTSCR,CALCAVGPTDOPPPRDSTSCR,CALCAVGPTDOPPIRDSTSCR,CALCAVGPTDOPPFRDSTSCR,CALCAVGPTDOPPORDSTSCR,CALCAVGPTDOPPRetTDDSTSCR,CALCAVGPTDOPPPtsFor,CALCAVGPTDOPPPtsAgainst,DefenseUID,Player,CALCAVGPPDOFFCmpPass,CALCAVGPPDOFFAttPass,CALCAVGPPDOFFCmp%Pass,CALCAVGPPDOFFYdsPass1,CALCAVGPPDOFFTDPass,CALCAVGPPDOFFIntPass,CALCAVGPPDOFFSkPass,CALCAVGPPDOFFYdsPass2,CALCAVGPPDOFFY/APass,CALCAVGPPDOFF1DPass,CALCAVGPPDOFFRateRec,CALCAVGPPDOFFTgtRec,CALCAVGPPDOFFRecRec,CALCAVGPPDOFFCtch%Rec,CALCAVGPPDOFFYdsRec,CALCAVGPPDOFFTDRec,CALCAVGPPDOFF1DRec,CALCAVGPPDOFFAttRush,CALCAVGPPDOFFYdsRush,CALCAVGPPDOFFY/ARush,CALCAVGPPDOFFTDRush,CALCAVGPPDOFF1DRush,CALCAVGPPDOFFSkYdsPass,OurProjection
126,126,TE,Jared Cook (15870742),Jared Cook,15870742,TE/FLEX,3700,NO@ATL 12/06/2020 01:00PM ET,NO,7.35,ATL,NO,ATL,10024,10020,15260880,13,Jared CookTE15260880,NOR,79.36363636363636,7.309090909090909,4.736363636363635,0.2776363636363637,0.014181818181818184,3.272727272727273,1.818181818181818,21.90909090909091,0.2727272727272727,0.8181818181818182,1.7272727272727273,34.45454545454545,30.72727272727273,2.090909090909091,3.4545454545454546,1.0,74.9090909090909,7.727272727272727,3.963636363636363,0.2133636363636364,0.02,2.272727272727273,1.7272727272727273,16.0,1.181818181818182,0.2727272727272727,3.636363636363636,39.18181818181818,21.454545454545453,2.0,3.9090909090909087,11.363636363636365,3.4545454545454546,3.4545454545454546,3.4545454545454546,2.0,1.818181818181818,0.0,0.0,0.0,16.727272727272727,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,29.63636363636364,20.454545454545453,10020,ATL,77.0909090909091,7.327272727272727,5.1909090909090905,0.2761818181818181,0.013727272727272729,3.363636363636364,1.4545454545454546,21.272727272727273,0.7272727272727273,0.3636363636363637,1.5454545454545454,38.27272727272727,24.272727272727273,1.7272727272727273,3.363636363636364,1.0,83.45454545454545,7.5181818181818185,4.636363636363637,0.2703636363636364,0.01227272727272727,2.8181818181818183,2.272727272727273,22.63636363636364,0.7272727272727273,0.2727272727272727,2.4545454545454546,42.0,27.272727272727273,2.363636363636364,3.4545454545454546,13.181818181818182,3.0,2.636363636363636,2.5454545454545454,1.818181818181818,1.5454545454545454,0.3636363636363637,0.18181818181818185,0.0,12.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,25.54545454545455,26.818181818181817,10024,Jared CookTE15260880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.3,0.6578999999999999,29.1,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01129564642906189
127,127,WR,Tre'Quan Smith (15870644),Tre'Quan Smith,15870644,WR/FLEX,3000,NO@ATL 12/06/2020 01:00PM ET,NO,7.71,ATL,NO,ATL,10024,10020,15260880,13,Tre'Quan SmithWR15260880,NOR,79.36363636363636,7.309090909090909,4.736363636363635,0.2776363636363637,0.014181818181818184,3.272727272727273,1.818181818181818,21.90909090909091,0.2727272727272727,0.8181818181818182,1.7272727272727273,34.45454545454545,30.72727272727273,2.090909090909091,3.4545454545454546,1.0,74.9090909090909,7.727272727272727,3.963636363636363,0.2133636363636364,0.02,2.272727272727273,1.7272727272727273,16.0,1.181818181818182,0.2727272727272727,3.636363636363636,39.18181818181818,21.454545454545453,2.0,3.9090909090909087,11.363636363636365,3.4545454545454546,3.4545454545454546,3.4545454545454546,2.0,1.818181818181818,0.0,0.0,0.0,16.727272727272727,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,29.63636363636364,20.454545454545453,10020,ATL,77.0909090909091,7.327272727272727,5.1909090909090905,0.2761818181818181,0.013727272727272729,3.363636363636364,1.4545454545454546,21.272727272727273,0.7272727272727273,0.3636363636363637,1.5454545454545454,38.27272727272727,24.272727272727273,1.7272727272727273,3.363636363636364,1.0,83.45454545454545,7.5181818181818185,4.636363636363637,0.2703636363636364,0.01227272727272727,2.8181818181818183,2.272727272727273,22.63636363636364,0.7272727272727273,0.2727272727272727,2.4545454545454546,42.0,27.272727272727273,2.363636363636364,3.4545454545454546,13.181818181818182,3.0,2.636363636363636,2.5454545454545454,1.818181818181818,1.5454545454545454,0.3636363636363637,0.18181818181818185,0.0,12.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,25.54545454545455,26.818181818181817,10024,Tre'Quan SmithWR15260880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,2.888888888888889,0.6957777777777778,33.888888888888886,0.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.01123073697090149
128,128,WR,Deonte Harris (15870646),Deonte Harris,15870646,WR/FLEX,3000,NO@ATL 12/06/2020 01:00PM ET,NO,5.41,ATL,NO,ATL,10024,10020,15260880,13,Deonte HarrisWR15260880,NOR,79.36363636363636,7.309090909090909,4.736363636363635,0.2776363636363637,0.014181818181818184,3.272727272727273,1.818181818181818,21.90909090909091,0.2727272727272727,0.8181818181818182,1.7272727272727273,34.45454545454545,30.72727272727273,2.090909090909091,3.4545454545454546,1.0,74.9090909090909,7.727272727272727,3.963636363636363,0.2133636363636364,0.02,2.272727272727273,1.7272727272727273,16.0,1.181818181818182,0.2727272727272727,3.636363636363636,39.18181818181818,21.454545454545453,2.0,3.9090909090909087,11.363636363636365,3.4545454545454546,3.4545454545454546,3.4545454545454546,2.0,1.818181818181818,0.0,0.0,0.0,16.727272727272727,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,29.63636363636364,20.454545454545453,10020,ATL,77.0909090909091,7.327272727272727,5.1909090909090905,0.2761818181818181,0.013727272727272729,3.363636363636364,1.4545454545454546,21.272727272727273,0.7272727272727273,0.3636363636363637,1.5454545454545454,38.27272727272727,24.272727272727273,1.7272727272727273,3.363636363636364,1.0,83.45454545454545,7.5181818181818185,4.636363636363637,0.2703636363636364,0.01227272727272727,2.8181818181818183,2.272727272727273,22.63636363636364,0.7272727272727273,0.2727272727272727,2.4545454545454546,42.0,27.272727272727273,2.363636363636364,3.4545454545454546,13.181818181818182,3.0,2.636363636363636,2.5454545454545454,1.818181818181818,1.5454545454545454,0.3636363636363637,0.18181818181818185,0.0,12.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,25.54545454545455,26.818181818181817,10024,Deonte HarrisWR15260880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.1,0.8567,18.8,0.1,1.0,0.7,7.4,6.9,0.0,0.3,0.0,0.01123073697090149
129,129,RB,Antonio Gibson (15870060),Antonio Gibson,15870060,RB/FLEX,6800,WAS@PIT 12/07/2020 05:00PM ET,WAS,17.26,PIT,WAS,PIT,10001,10032,15260891,13,Antonio GibsonRB15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Antonio GibsonRB15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0909090909090913,2.5454545454545454,0.7363636363636363,20.181818181818183,0.0,0.9090909090909092,12.272727272727273,56.72727272727273,4.358181818181818,0.8181818181818182,3.0,0.0,0.011244893074035645
130,130,WR,Terry McLaurin (15870356),Terry McLaurin,15870356,WR/FLEX,6800,WAS@PIT 12/07/2020 05:00PM ET,WAS,17.66,PIT,WAS,PIT,10001,10032,15260891,13,Terry McLaurinWR15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Terry McLaurinWR15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,6.090909090909091,0.6688181818181819,86.81818181818181,0.2727272727272727,3.9090909090909087,0.18181818181818185,2.727272727272727,2.727272727272727,0.0,0.18181818181818185,0.0,0.01123073697090149
131,131,QB,Dwayne Haskins Jr. (15870015),Dwayne Haskins Jr.,15870015,QB,4400,WAS@PIT 12/07/2020 05:00PM ET,WAS,15.14,PIT,WAS,PIT,10001,10032,15260891,13,Dwayne Haskins Jr.QB15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Dwayne Haskins Jr.QB15260891,22.25,36.5,60.075,234.75,1.0,0.75,3.25,-25.25,6.4,12.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,7.5,3.1075,0.25,0.75,-25.25,234.27073669433594
132,132,RB,J.D. McKissic (15870138),J.D. McKissic,15870138,RB/FLEX,4400,WAS@PIT 12/07/2020 05:00PM ET,WAS,9.74,PIT,WAS,PIT,10001,10032,15260891,13,J.D. McKissicRB15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,J.D. McKissicRB15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.363636363636362,4.2727272727272725,0.6531818181818182,31.181818181818183,0.0,1.6363636363636365,5.0,23.63636363636364,4.3500000000000005,0.09090909090909093,1.7272727272727273,0.0,0.011244893074035645
133,133,RB,Peyton Barber (15870252),Peyton Barber,15870252,RB/FLEX,4000,WAS@PIT 12/07/2020 05:00PM ET,WAS,3.6,PIT,WAS,PIT,10001,10032,15260891,13,Peyton BarberRB15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Peyton BarberRB15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.2222222222222223,0.0,0.1111111111111111,6.222222222222222,16.0,2.42,0.2222222222222222,1.1111111111111112,0.0,0.011244893074035645
134,134,TE,Logan Thomas (15870754),Logan Thomas,15870754,TE/FLEX,3400,WAS@PIT 12/07/2020 05:00PM ET,WAS,8.4,PIT,WAS,PIT,10001,10032,15260891,13,Logan ThomasTE15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Logan ThomasTE15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.545454545454546,2.9090909090909087,0.5331818181818182,28.54545454545455,0.2727272727272727,1.7272727272727273,0.18181818181818185,0.3636363636363637,0.3636363636363637,0.0,0.18181818181818185,0.0,0.01129564642906189
135,135,WR,Dontrelle Inman (15870504),Dontrelle Inman,15870504,WR/FLEX,3200,WAS@PIT 12/07/2020 05:00PM ET,WAS,6.61,PIT,WAS,PIT,10001,10032,15260891,13,Dontrelle InmanWR15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Dontrelle InmanWR15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.833333333333333,0.6833333333333332,24.66666666666667,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.01123073697090149
136,136,WR,Steven Sims Jr. (15870512),Steven Sims Jr.,15870512,WR/FLEX,3100,WAS@PIT 12/07/2020 05:00PM ET,WAS,5.49,PIT,WAS,PIT,10001,10032,15260891,13,Steven Sims Jr.WR15260891,WAS,77.81818181818181,7.763636363636363,4.181818181818182,0.2416363636363637,0.020000000000000004,2.272727272727273,1.4545454545454546,18.90909090909091,0.8181818181818182,0.6363636363636364,3.0909090909090913,38.27272727272727,25.72727272727273,2.090909090909091,4.363636363636363,1.0,75.63636363636364,7.990909090909091,4.090909090909091,0.2272727272727273,0.01790909090909091,2.272727272727273,1.7272727272727273,17.181818181818183,0.9090909090909092,0.4545454545454545,3.1818181818181817,35.18181818181818,27.0,2.1818181818181817,4.363636363636363,20.545454545454547,2.5454545454545454,2.1818181818181817,2.090909090909091,2.0,1.4545454545454546,0.3636363636363637,0.0,0.09090909090909093,29.63636363636364,0.0,0.0,0.09090909090909093,0.0,0.0,0.09090909090909093,21.727272727272727,22.09090909090909,10032,PIT,76.45454545454545,8.136363636363637,3.936363636363636,0.21227272727272728,0.025909090909090916,2.0,1.2727272727272727,16.363636363636363,1.4545454545454546,0.5454545454545454,3.5454545454545454,37.45454545454545,24.45454545454545,1.5454545454545454,4.818181818181818,1.0,79.9090909090909,7.590909090909091,4.4,0.24881818181818185,0.011272727272727271,3.363636363636364,1.7272727272727273,19.90909090909091,0.5454545454545454,0.3636363636363637,1.0909090909090908,38.81818181818182,27.181818181818183,1.818181818181818,4.2727272727272725,20.63636363636364,2.0,1.7272727272727273,1.7272727272727273,1.2727272727272727,1.0,0.2727272727272727,0.18181818181818185,0.0,14.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,17.09090909090909,28.63636363636364,10001,Steven Sims Jr.WR15260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,0.9055,29.83333333333333,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.01123073697090149
