Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Darwin Thompson (15612862),Darwin Thompson,15612862,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,KC,0.73
RB,DeAndre Washington (15612864),DeAndre Washington,15612864,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,KC,0
RB,Anthony Sherman (15612866),Anthony Sherman,15612866,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,KC,1.92
RB,Zack Moss (15612868),Zack Moss,15612868,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,BUF,7.7
RB,T.J. Yeldon (15612870),T.J. Yeldon,15612870,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,BUF,5.4
RB,Taiwan Jones (15612872),Taiwan Jones,15612872,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,BUF,0
QB,James Morgan (15612603),James Morgan,15612603,QB,4000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,0
RB,Frank Gore (15612812),Frank Gore,15612812,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,4.7
RB,La'Mical Perine (15612814),La'Mical Perine,15612814,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,1.88
RB,Ty Johnson (15612816),Ty Johnson,15612816,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,0
RB,Patrick Laird (15612818),Patrick Laird,15612818,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,0.97
RB,Jordan Howard (15612820),Jordan Howard,15612820,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,5.02
RB,Malcolm Perry (15612822),Malcolm Perry,15612822,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,0
RB,Salvon Ahmed (15612824),Salvon Ahmed,15612824,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,0
RB,Chandler Cox (15612826),Chandler Cox,15612826,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,0.58
QB,Jacob Eason (15612602),Jacob Eason,15612602,QB,4000,CIN@IND 10/18/2020 01:00PM ET,IND,0
RB,Nyheim Hines (15612800),Nyheim Hines,15612800,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,IND,10
RB,Jordan Wilkins (15612802),Jordan Wilkins,15612802,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,IND,2.74
RB,Marlon Mack (15612804),Marlon Mack,15612804,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,IND,8.6
RB,Giovani Bernard (15612806),Giovani Bernard,15612806,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,CIN,5.22
RB,Samaje Perine (15612808),Samaje Perine,15612808,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,CIN,0
RB,Trayveon Williams (15612810),Trayveon Williams,15612810,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,CIN,0
WR,Michael Pittman Jr. (15613016),Michael Pittman Jr.,15613016,WR/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,IND,5.43
TE,Mo Alie-Cox (15613292),Mo Alie-Cox,15613292,TE/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,IND,9.08
DST,Colts  (15613488),Colts ,15613488,DST,4000,CIN@IND 10/18/2020 01:00PM ET,IND,12.6
QB,Jake Luton (15612601),Jake Luton,15612601,QB,4000,DET@JAX 10/18/2020 01:00PM ET,JAX,0
RB,Chris Thompson (15612784),Chris Thompson,15612784,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,JAX,6.06
RB,Dare Ogunbowale (15612786),Dare Ogunbowale,15612786,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,JAX,0
RB,Ryquell Armstead (15612788),Ryquell Armstead,15612788,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,JAX,0
RB,Devine Ozigbo (15612790),Devine Ozigbo,15612790,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,JAX,0
RB,Bruce Miller (15612792),Bruce Miller,15612792,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,JAX,0.3
RB,Kerryon Johnson (15612794),Kerryon Johnson,15612794,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,DET,4.2
RB,Bo Scarbrough (15612796),Bo Scarbrough,15612796,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,DET,0
RB,Jason Cabinda (15612798),Jason Cabinda,15612798,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,DET,0.35
RB,Mike Boone (15612770),Mike Boone,15612770,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,MIN,0.38
RB,Ameer Abdullah (15612772),Ameer Abdullah,15612772,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,MIN,0
RB,C.J. Ham (15612774),C.J. Ham,15612774,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,MIN,0.54
RB,Brian Hill (15612776),Brian Hill,15612776,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,ATL,7.04
RB,Ito Smith (15612778),Ito Smith,15612778,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,ATL,2.38
RB,Qadree Ollison (15612780),Qadree Ollison,15612780,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,ATL,0
RB,Keith Smith (15612782),Keith Smith,15612782,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,ATL,0.82
RB,Peyton Barber (15612758),Peyton Barber,15612758,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,WAS,4.02
RB,Bryce Love (15612760),Bryce Love,15612760,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,WAS,0
RB,Wayne Gallman Jr. (15612762),Wayne Gallman Jr.,15612762,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,NYG,3.68
RB,Dion Lewis (15612764),Dion Lewis,15612764,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,NYG,4.72
RB,Saquon Barkley (15612766),Saquon Barkley,15612766,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,NYG,7.7
RB,Elijhaa Penny (15612768),Elijhaa Penny,15612768,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,NYG,0.06
RB,Trenton Cannon (15612748),Trenton Cannon,15612748,RB/FLEX,4000,CHI@CAR 10/18/2020 01:00PM ET,CAR,-0.03
RB,Alex Armah (15612750),Alex Armah,15612750,RB/FLEX,4000,CHI@CAR 10/18/2020 01:00PM ET,CAR,0.58
RB,Ryan Nall (15612752),Ryan Nall,15612752,RB/FLEX,4000,CHI@CAR 10/18/2020 01:00PM ET,CHI,0.24
RB,Artavis Pierce (15612754),Artavis Pierce,15612754,RB/FLEX,4000,CHI@CAR 10/18/2020 01:00PM ET,CHI,0
RB,Tarik Cohen (15612756),Tarik Cohen,15612756,RB/FLEX,4000,CHI@CAR 10/18/2020 01:00PM ET,CHI,5.83
RB,Darrynton Evans (15612732),Darrynton Evans,15612732,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,TEN,1.05
RB,Jeremy McNichols (15612734),Jeremy McNichols,15612734,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,TEN,1.58
RB,Senorise Perry (15612736),Senorise Perry,15612736,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,TEN,0.45
RB,Duke Johnson (15612738),Duke Johnson,15612738,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,HOU,3.93
RB,C.J. Prosise (15612740),C.J. Prosise,15612740,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,HOU,0.03
RB,Buddy Howell (15612742),Buddy Howell,15612742,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,HOU,0
RB,Scottie Phillips (15612744),Scottie Phillips,15612744,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,HOU,0
RB,Cullen Gillaspia (15612746),Cullen Gillaspia,15612746,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,HOU,0.8
WR,Adam Humphries (15613014),Adam Humphries,15613014,WR/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,TEN,11.53
QB,Josh Dobbs (15612600),Josh Dobbs,15612600,QB,4000,CLE@PIT 10/18/2020 01:00PM ET,PIT,0
RB,Benny Snell Jr. (15612718),Benny Snell Jr.,15612718,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,PIT,4.35
RB,Anthony McFarland Jr. (15612720),Anthony McFarland Jr.,15612720,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,PIT,3.25
RB,Jaylen Samuels (15612722),Jaylen Samuels,15612722,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,PIT,0.93
RB,Derek Watt (15612724),Derek Watt,15612724,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,PIT,0
RB,D'Ernest Johnson (15612726),D'Ernest Johnson,15612726,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,CLE,2.92
RB,Dontrell Hilliard (15612728),Dontrell Hilliard,15612728,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,CLE,3.1
RB,Andy Janovich (15612730),Andy Janovich,15612730,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,CLE,0.74
QB,Ryan Griffin (15612598),Ryan Griffin,15612598,QB,4000,GB@TB 10/18/2020 04:25PM ET,TB,0
QB,Jordan Love (15612599),Jordan Love,15612599,QB,4000,GB@TB 10/18/2020 04:25PM ET,GB,0
RB,LeSean McCoy (15612704),LeSean McCoy,15612704,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,TB,3.58
RB,Ke'Shawn Vaughn (15612706),Ke'Shawn Vaughn,15612706,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,TB,4.03
RB,T.J. Logan (15612708),T.J. Logan,15612708,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,TB,0
RB,Jamaal Williams (15612710),Jamaal Williams,15612710,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,GB,9.42
RB,AJ Dillon (15612712),AJ Dillon,15612712,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,GB,0.85
RB,Tyler Ervin (15612714),Tyler Ervin,15612714,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,GB,2.98
RB,Patrick Taylor (15612716),Patrick Taylor,15612716,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,GB,0
RB,Jeff Wilson Jr. (15612848),Jeff Wilson Jr.,15612848,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,SF,5.56
RB,JaMycal Hasty (15612850),JaMycal Hasty,15612850,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,SF,1.4
RB,Tevin Coleman (15612852),Tevin Coleman,15612852,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,SF,4.7
RB,Kyle Juszczyk (15612854),Kyle Juszczyk,15612854,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,SF,3.9
RB,Xavier Jones (15612856),Xavier Jones,15612856,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,LAR,0
RB,Raymond Calais (15612858),Raymond Calais,15612858,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,LAR,0
QB,Dak Prescott (15612606),Dak Prescott,15612606,QB,4000,ARI@DAL 10/19/2020 08:15PM ET,DAL,30.33
RB,Eno Benjamin (15612840),Eno Benjamin,15612840,RB/FLEX,4000,ARI@DAL 10/19/2020 08:15PM ET,ARI,0
RB,Jonathan Ward (15612842),Jonathan Ward,15612842,RB/FLEX,4000,ARI@DAL 10/19/2020 08:15PM ET,ARI,0
RB,Tony Pollard (15612844),Tony Pollard,15612844,RB/FLEX,4000,ARI@DAL 10/19/2020 08:15PM ET,DAL,4.6
RB,Rico Dowdle (15612846),Rico Dowdle,15612846,RB/FLEX,4000,ARI@DAL 10/19/2020 08:15PM ET,DAL,0
RB,Sony Michel (15612694),Sony Michel,15612694,RB/FLEX,4000,DEN@NE 10/18/2020 01:00PM ET,NE,10.2
RB,J.J. Taylor (15612696),J.J. Taylor,15612696,RB/FLEX,4000,DEN@NE 10/18/2020 01:00PM ET,NE,2.8
RB,Jakob Johnson (15612698),Jakob Johnson,15612698,RB/FLEX,4000,DEN@NE 10/18/2020 01:00PM ET,NE,2.18
RB,Royce Freeman (15612700),Royce Freeman,15612700,RB/FLEX,4000,DEN@NE 10/18/2020 01:00PM ET,DEN,3.22
RB,LeVante Bellamy (15612702),LeVante Bellamy,15612702,RB/FLEX,4000,DEN@NE 10/18/2020 01:00PM ET,DEN,0
WR,DeSean Jackson (15613020),DeSean Jackson,15613020,WR/FLEX,3900,BAL@PHI 10/18/2020 01:00PM ET,PHI,7.37
WR,A.J. Green (15613018),A.J. Green,15613018,WR/FLEX,3900,CIN@IND 10/18/2020 01:00PM ET,CIN,5.18
TE,Austin Hooper (15613294),Austin Hooper,15613294,TE/FLEX,3900,CLE@PIT 10/18/2020 01:00PM ET,CLE,7.66
WR,Larry Fitzgerald (15613022),Larry Fitzgerald,15613022,WR/FLEX,3900,ARI@DAL 10/19/2020 08:15PM ET,ARI,6.06
WR,Miles Boykin (15613026),Miles Boykin,15613026,WR/FLEX,3800,BAL@PHI 10/18/2020 01:00PM ET,BAL,4.22
WR,Parris Campbell (15613024),Parris Campbell,15613024,WR/FLEX,3800,CIN@IND 10/18/2020 01:00PM ET,IND,7.35
TE,Darren Fells (15613296),Darren Fells,15613296,TE/FLEX,3800,HOU@TEN 10/18/2020 01:00PM ET,HOU,6.4
WR,Jalen Reagor (15613032),Jalen Reagor,15613032,WR/FLEX,3700,BAL@PHI 10/18/2020 01:00PM ET,PHI,7.3
TE,Kyle Rudolph (15613298),Kyle Rudolph,15613298,TE/FLEX,3700,ATL@MIN 10/18/2020 01:00PM ET,MIN,4.12
WR,Equanimeous St. Brown (15613030),Equanimeous St. Brown,15613030,WR/FLEX,3700,GB@TB 10/18/2020 04:25PM ET,GB,0
DST,Packers  (15613489),Packers ,15613489,DST,3700,GB@TB 10/18/2020 04:25PM ET,GB,6.25
WR,Kendrick Bourne (15613034),Kendrick Bourne,15613034,WR/FLEX,3700,LAR@SF 10/18/2020 08:20PM ET,SF,8.74
WR,KJ Hamler (15613028),KJ Hamler,15613028,WR/FLEX,3700,DEN@NE 10/18/2020 01:00PM ET,DEN,4.83
WR,Chris Conley (15613038),Chris Conley,15613038,WR/FLEX,3600,DET@JAX 10/18/2020 01:00PM ET,JAX,6.4
WR,Dontrelle Inman (15613036),Dontrelle Inman,15613036,WR/FLEX,3600,WAS@NYG 10/18/2020 01:00PM ET,WAS,6.86
TE,David Njoku (15613300),David Njoku,15613300,TE/FLEX,3600,CLE@PIT 10/18/2020 01:00PM ET,CLE,7.8
DST,Steelers  (15613490),Steelers ,15613490,DST,3600,CLE@PIT 10/18/2020 01:00PM ET,PIT,9
WR,Willie Snead IV (15613042),Willie Snead IV,15613042,WR/FLEX,3500,BAL@PHI 10/18/2020 01:00PM ET,BAL,5.54
WR,Isaiah Ford (15613040),Isaiah Ford,15613040,WR/FLEX,3500,NYJ@MIA 10/18/2020 04:05PM ET,MIA,6.88
TE,Cameron Brate (15613302),Cameron Brate,15613302,TE/FLEX,3500,GB@TB 10/18/2020 04:25PM ET,TB,3.34
DST,Rams  (15613492),Rams ,15613492,DST,3500,LAR@SF 10/18/2020 08:20PM ET,LAR,7.6
WR,Damiere Byrd (15613044),Damiere Byrd,15613044,WR/FLEX,3500,DEN@NE 10/18/2020 01:00PM ET,NE,7.98
DST,Broncos  (15613491),Broncos ,15613491,DST,3500,DEN@NE 10/18/2020 01:00PM ET,DEN,4.75
WR,Gabriel Davis (15613054),Gabriel Davis,15613054,WR/FLEX,3400,KC@BUF 10/19/2020 05:00PM ET,BUF,8.74
WR,Braxton Berrios (15613052),Braxton Berrios,15613052,WR/FLEX,3400,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,7.12
TE,Drew Sample (15613306),Drew Sample,15613306,TE/FLEX,3400,CIN@IND 10/18/2020 01:00PM ET,CIN,5.24
TE,Tyler Eifert (15613304),Tyler Eifert,15613304,TE/FLEX,3400,DET@JAX 10/18/2020 01:00PM ET,JAX,5.26
WR,Steven Sims Jr. (15613050),Steven Sims Jr.,15613050,WR/FLEX,3400,WAS@NYG 10/18/2020 01:00PM ET,WAS,5.1
DST,Bears  (15613493),Bears ,15613493,DST,3400,CHI@CAR 10/18/2020 01:00PM ET,CHI,5.4
WR,Kenny Stills (15613048),Kenny Stills,15613048,WR/FLEX,3400,HOU@TEN 10/18/2020 01:00PM ET,HOU,4.88
WR,Tyler Johnson (15613046),Tyler Johnson,15613046,WR/FLEX,3400,GB@TB 10/18/2020 04:25PM ET,TB,3.37
WR,Demarcus Robinson (15613056),Demarcus Robinson,15613056,WR/FLEX,3300,KC@BUF 10/19/2020 05:00PM ET,KC,3.25
TE,Logan Thomas (15613310),Logan Thomas,15613310,TE/FLEX,3300,WAS@NYG 10/18/2020 01:00PM ET,WAS,6.12
DST,WAS Football Team  (15613494),WAS Football Team ,15613494,DST,3300,WAS@NYG 10/18/2020 01:00PM ET,WAS,5.2
TE,Jordan Akins (15613308),Jordan Akins,15613308,TE/FLEX,3300,HOU@TEN 10/18/2020 01:00PM ET,HOU,9.2
TE,Gerald Everett (15613312),Gerald Everett,15613312,TE/FLEX,3300,LAR@SF 10/18/2020 08:20PM ET,LAR,5.46
TE,Chris Herndon (15613314),Chris Herndon,15613314,TE/FLEX,3200,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,4.36
WR,Olamide Zaccheaus (15613062),Olamide Zaccheaus,15613062,WR/FLEX,3200,ATL@MIN 10/18/2020 01:00PM ET,ATL,5.8
DST,Giants  (15613495),Giants ,15613495,DST,3200,WAS@NYG 10/18/2020 01:00PM ET,NYG,5.4
WR,Cordarrelle Patterson (15613060),Cordarrelle Patterson,15613060,WR/FLEX,3200,CHI@CAR 10/18/2020 01:00PM ET,CHI,3.94
WR,Kalif Raymond (15613058),Kalif Raymond,15613058,WR/FLEX,3200,HOU@TEN 10/18/2020 01:00PM ET,TEN,5.52
TE,Trey Burton (15613316),Trey Burton,15613316,TE/FLEX,3100,CIN@IND 10/18/2020 01:00PM ET,IND,5.95
DST,Buccaneers  (15613496),Buccaneers ,15613496,DST,3100,GB@TB 10/18/2020 04:25PM ET,TB,8.8
DST,49ers  (15613497),49ers ,15613497,DST,3100,LAR@SF 10/18/2020 08:20PM ET,SF,5
WR,Cedrick Wilson (15613064),Cedrick Wilson,15613064,WR/FLEX,3100,ARI@DAL 10/19/2020 08:15PM ET,DAL,9.55
TE,Nick Vannett (15613318),Nick Vannett,15613318,TE/FLEX,3100,DEN@NE 10/18/2020 01:00PM ET,DEN,0.7
WR,Chris Moore (15613206),Chris Moore,15613206,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,BAL,0
WR,Devin Duvernay (15613208),Devin Duvernay,15613208,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,BAL,4.62
WR,James Proche (15613210),James Proche,15613210,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,BAL,0
WR,Antoine Wesley (15613212),Antoine Wesley,15613212,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,BAL,0
WR,DeAndrew White (15613214),DeAndrew White,15613214,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,BAL,0
WR,John Hightower (15613216),John Hightower,15613216,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,PHI,2.94
WR,JJ Arcega-Whiteside (15613218),JJ Arcega-Whiteside,15613218,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,PHI,1.18
WR,Quez Watkins (15613220),Quez Watkins,15613220,WR/FLEX,3000,BAL@PHI 10/18/2020 01:00PM ET,PHI,0
WR,Byron Pringle (15613250),Byron Pringle,15613250,WR/FLEX,3000,KC@BUF 10/19/2020 05:00PM ET,KC,0.82
WR,Isaiah McKenzie (15613252),Isaiah McKenzie,15613252,WR/FLEX,3000,KC@BUF 10/19/2020 05:00PM ET,BUF,5.6
WR,Andre Roberts (15613254),Andre Roberts,15613254,WR/FLEX,3000,KC@BUF 10/19/2020 05:00PM ET,BUF,0.58
WR,Isaiah Hodgins (15613256),Isaiah Hodgins,15613256,WR/FLEX,3000,KC@BUF 10/19/2020 05:00PM ET,BUF,0
WR,Chris Hogan (15613190),Chris Hogan,15613190,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,5.16
WR,Jeff Smith (15613192),Jeff Smith,15613192,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,10.2
WR,Vyncint Smith (15613194),Vyncint Smith,15613194,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,0
WR,Denzel Mims (15613196),Denzel Mims,15613196,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,0
WR,Josh Malone (15613198),Josh Malone,15613198,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,1.7
WR,Lynn Bowden Jr. (15613200),Lynn Bowden Jr.,15613200,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,0.6
WR,Jakeem Grant (15613202),Jakeem Grant,15613202,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,3.9
WR,Mack Hollins (15613204),Mack Hollins,15613204,WR/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,MIA,0
TE,Ryan Griffin (15613322),Ryan Griffin,15613322,TE/FLEX,3000,NYJ@MIA 10/18/2020 04:05PM ET,NYJ,1
WR,Reece Fountain (15613176),Reece Fountain,15613176,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,IND,1.43
WR,Ashton Dulin (15613178),Ashton Dulin,15613178,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,IND,1.26
WR,Dezmon Patmon (15613180),Dezmon Patmon,15613180,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,IND,0
WR,Mike Thomas (15613182),Mike Thomas,15613182,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,CIN,4.38
WR,Auden Tate (15613184),Auden Tate,15613184,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,CIN,2.4
WR,Alex Erickson (15613186),Alex Erickson,15613186,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,CIN,0.52
WR,John Ross III (15613188),John Ross III,15613188,WR/FLEX,3000,CIN@IND 10/18/2020 01:00PM ET,CIN,1.85
WR,Collin Johnson (15613166),Collin Johnson,15613166,WR/FLEX,3000,DET@JAX 10/18/2020 01:00PM ET,JAX,3.14
WR,Dede Westbrook (15613168),Dede Westbrook,15613168,WR/FLEX,3000,DET@JAX 10/18/2020 01:00PM ET,JAX,1.4
WR,Quintez Cephus (15613170),Quintez Cephus,15613170,WR/FLEX,3000,DET@JAX 10/18/2020 01:00PM ET,DET,3.92
WR,Marvin Hall (15613172),Marvin Hall,15613172,WR/FLEX,3000,DET@JAX 10/18/2020 01:00PM ET,DET,3.25
WR,Jamal Agnew (15613174),Jamal Agnew,15613174,WR/FLEX,3000,DET@JAX 10/18/2020 01:00PM ET,DET,1.62
TE,James O'Shaughnessy (15613320),James O'Shaughnessy,15613320,TE/FLEX,3000,DET@JAX 10/18/2020 01:00PM ET,JAX,4.7
DST,Lions  (15613498),Lions ,15613498,DST,3000,DET@JAX 10/18/2020 01:00PM ET,DET,1.25
WR,Chad Beebe (15613152),Chad Beebe,15613152,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,MIN,1.27
WR,Olabisi Johnson (15613154),Olabisi Johnson,15613154,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,MIN,2.86
WR,Tajae Sharpe (15613156),Tajae Sharpe,15613156,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,MIN,0
WR,Dan Chisena (15613158),Dan Chisena,15613158,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,MIN,0
WR,K.J. Osborn (15613160),K.J. Osborn,15613160,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,MIN,0
WR,Christian Blake (15613162),Christian Blake,15613162,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,ATL,1.54
WR,Brandon Powell (15613164),Brandon Powell,15613164,WR/FLEX,3000,ATL@MIN 10/18/2020 01:00PM ET,ATL,1.14
WR,Isaiah Wright (15613134),Isaiah Wright,15613134,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,WAS,3.8
WR,Antonio Gandy-Golden (15613136),Antonio Gandy-Golden,15613136,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,WAS,0.88
WR,Cam Sims (15613138),Cam Sims,15613138,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,WAS,0.74
WR,Kelvin Harmon (15613140),Kelvin Harmon,15613140,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,WAS,0
WR,Emanuel Hall (15613142),Emanuel Hall,15613142,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,WAS,0
WR,C.J. Board (15613144),C.J. Board,15613144,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,NYG,2.42
WR,Damion Ratley (15613146),Damion Ratley,15613146,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,NYG,2.06
WR,David Sills (15613148),David Sills,15613148,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,NYG,0
WR,Cody Core (15613150),Cody Core,15613150,WR/FLEX,3000,WAS@NYG 10/18/2020 01:00PM ET,NYG,0
WR,Seth Roberts (15613116),Seth Roberts,15613116,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CAR,1.78
WR,Pharoh Cooper (15613118),Pharoh Cooper,15613118,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CAR,0.44
WR,Brandon Zylstra (15613120),Brandon Zylstra,15613120,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CAR,0
WR,Keith Kirkwood (15613122),Keith Kirkwood,15613122,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CAR,0
WR,Omar Bayless (15613124),Omar Bayless,15613124,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CAR,0
WR,Darnell Mooney (15613126),Darnell Mooney,15613126,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CHI,7.34
WR,Javon Wims (15613128),Javon Wims,15613128,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CHI,2.16
WR,Ted Ginn Jr. (15613130),Ted Ginn Jr.,15613130,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CHI,1.75
WR,Riley Ridley (15613132),Riley Ridley,15613132,WR/FLEX,3000,CHI@CAR 10/18/2020 01:00PM ET,CHI,0
WR,Nick Westbrook-Ikhine (15613108),Nick Westbrook-Ikhine,15613108,WR/FLEX,3000,HOU@TEN 10/18/2020 01:00PM ET,TEN,0.57
WR,DeAndre Carter (15613110),DeAndre Carter,15613110,WR/FLEX,3000,HOU@TEN 10/18/2020 01:00PM ET,HOU,0.16
