Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Phillip Lindsay (15517447),Phillip Lindsay,15517447,RB/FLEX,4200,DEN@NYJ 10/01/2020 08:20PM ET,DEN,4.5
RB,Ryan Nall (15517445),Ryan Nall,15517445,RB/FLEX,4200,IND@CHI 10/04/2020 01:00PM ET,CHI,0.4
RB,Chase Edmonds (15517443),Chase Edmonds,15517443,RB/FLEX,4200,ARI@CAR 10/04/2020 01:00PM ET,ARI,7.73
RB,Benny Snell Jr. (15517441),Benny Snell Jr.,15517441,RB/FLEX,4200,Postponed,PIT,5.17
TE,Eric Ebron (15518117),Eric Ebron,15518117,TE/FLEX,4200,Postponed,PIT,8.77
WR,Mike Williams (15517787),Mike Williams,15517787,WR/FLEX,4200,LAC@TB 10/04/2020 01:00PM ET,LAC,5.67
QB,Andy Dalton (15517315),Andy Dalton,15517315,QB,4200,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
QB,Taysom Hill (15517324),Taysom Hill,15517324,QB,4100,NO@DET 10/04/2020 01:00PM ET,NO,2.24
WR,Michael Pittman Jr. (15517795),Michael Pittman Jr.,15517795,WR/FLEX,4100,IND@CHI 10/04/2020 01:00PM ET,IND,5.43
QB,Chris Streveler (15517323),Chris Streveler,15517323,QB,4100,ARI@CAR 10/04/2020 01:00PM ET,ARI,0.1
QB,Kyle Allen (15517322),Kyle Allen,15517322,QB,4100,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
QB,Logan Woodside (15517321),Logan Woodside,15517321,QB,4100,Postponed,TEN,0
WR,Scotty Miller (15517793),Scotty Miller,15517793,WR/FLEX,4100,LAC@TB 10/04/2020 01:00PM ET,TB,9.13
RB,Jordan Howard (15517455),Jordan Howard,15517455,RB/FLEX,4100,SEA@MIA 10/04/2020 01:00PM ET,MIA,6.4
TE,Greg Olsen (15518119),Greg Olsen,15518119,TE/FLEX,4100,SEA@MIA 10/04/2020 01:00PM ET,SEA,7.83
RB,Chris Thompson (15517453),Chris Thompson,15517453,RB/FLEX,4100,JAX@CIN 10/04/2020 01:00PM ET,JAX,7.7
RB,Tony Pollard (15517451),Tony Pollard,15517451,RB/FLEX,4100,CLE@DAL 10/04/2020 01:00PM ET,DAL,2.53
QB,Colt McCoy (15517320),Colt McCoy,15517320,QB,4100,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
RB,Cam Akers (15517449),Cam Akers,15517449,RB/FLEX,4100,NYG@LAR 10/04/2020 04:05PM ET,LAR,3.3
WR,Josh Reynolds (15517791),Josh Reynolds,15517791,WR/FLEX,4100,NYG@LAR 10/04/2020 04:05PM ET,LAR,5.67
QB,Nathan Peterman (15517319),Nathan Peterman,15517319,QB,4100,BUF@LV 10/04/2020 04:25PM ET,LV,0
QB,Brian Hoyer (15517317),Brian Hoyer,15517317,QB,4100,NE@KC 10/04/2020 04:25PM ET,NE,0
QB,Chad Henne (15517318),Chad Henne,15517318,QB,4100,NE@KC 10/04/2020 04:25PM ET,KC,0
QB,Jalen Hurts (15517316),Jalen Hurts,15517316,QB,4100,PHI@SF 10/04/2020 08:20PM ET,PHI,0.4
WR,Jalen Reagor (15517789),Jalen Reagor,15517789,WR/FLEX,4100,PHI@SF 10/04/2020 08:20PM ET,PHI,7.3
RB,Dwayne Washington (15517627),Dwayne Washington,15517627,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,NO,0
RB,Ty Montgomery (15517629),Ty Montgomery,15517629,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,NO,2.05
RB,Michael Burton (15517631),Michael Burton,15517631,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,NO,0
RB,Kerryon Johnson (15517633),Kerryon Johnson,15517633,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,4.87
RB,Ty Johnson (15517635),Ty Johnson,15517635,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,0
RB,Bo Scarbrough (15517637),Bo Scarbrough,15517637,RB/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,0
WR,Danny Amendola (15517809),Danny Amendola,15517809,WR/FLEX,4000,NO@DET 10/04/2020 01:00PM ET,DET,6.67
RB,Jamaal Williams (15517611),Jamaal Williams,15517611,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,GB,6.4
RB,AJ Dillon (15517613),AJ Dillon,15517613,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,GB,1.03
RB,Tyler Ervin (15517615),Tyler Ervin,15517615,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,GB,3.37
RB,Patrick Taylor (15517617),Patrick Taylor,15517617,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,GB,0
RB,Brian Hill (15517619),Brian Hill,15517619,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,ATL,7.83
RB,Ito Smith (15517621),Ito Smith,15517621,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,ATL,1.87
RB,Qadree Ollison (15517623),Qadree Ollison,15517623,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,ATL,0
RB,Keith Smith (15517625),Keith Smith,15517625,RB/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,ATL,0.87
WR,Equanimeous St. Brown (15517807),Equanimeous St. Brown,15517807,WR/FLEX,4000,ATL@GB 10/05/2020 08:15PM ET,GB,0
QB,Mike White (15517333),Mike White,15517333,QB,4000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
QB,James Morgan (15517334),James Morgan,15517334,QB,4000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,0
RB,La'Mical Perine (15517605),La'Mical Perine,15517605,RB/FLEX,4000,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,3
RB,Royce Freeman (15517607),Royce Freeman,15517607,RB/FLEX,4000,DEN@NYJ 10/01/2020 08:20PM ET,DEN,3.23
RB,LeVante Bellamy (15517609),LeVante Bellamy,15517609,RB/FLEX,4000,DEN@NYJ 10/01/2020 08:20PM ET,DEN,0
QB,Jacob Eason (15517332),Jacob Eason,15517332,QB,4000,IND@CHI 10/04/2020 01:00PM ET,IND,0
RB,Jordan Wilkins (15517597),Jordan Wilkins,15517597,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,IND,3.17
RB,Marlon Mack (15517599),Marlon Mack,15517599,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,IND,8.6
RB,Bruce Anderson III (15517601),Bruce Anderson III,15517601,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,IND,0
RB,Tarik Cohen (15517603),Tarik Cohen,15517603,RB/FLEX,4000,IND@CHI 10/04/2020 01:00PM ET,CHI,5.83
RB,Reggie Bonnafon (15517587),Reggie Bonnafon,15517587,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,CAR,1.6
RB,Trenton Cannon (15517589),Trenton Cannon,15517589,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0
RB,Alex Armah (15517591),Alex Armah,15517591,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,CAR,0.83
RB,Eno Benjamin (15517593),Eno Benjamin,15517593,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
RB,Jonathan Ward (15517595),Jonathan Ward,15517595,RB/FLEX,4000,ARI@CAR 10/04/2020 01:00PM ET,ARI,0
QB,Trace McSorley (15517331),Trace McSorley,15517331,QB,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
RB,Gus Edwards (15517575),Gus Edwards,15517575,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,4.3
RB,Justice Hill (15517577),Justice Hill,15517577,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,0
RB,Patrick Ricard (15517579),Patrick Ricard,15517579,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,2.63
RB,J.D. McKissic (15517581),J.D. McKissic,15517581,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,WAS,4.8
RB,Peyton Barber (15517583),Peyton Barber,15517583,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,WAS,5.2
RB,Bryce Love (15517585),Bryce Love,15517585,RB/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,WAS,0
WR,Willie Snead IV (15517803),Willie Snead IV,15517803,WR/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,7.9
WR,Miles Boykin (15517805),Miles Boykin,15517805,WR/FLEX,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,5.43
DST,Ravens  (15518351),Ravens ,15518351,DST,4000,BAL@WAS 10/04/2020 01:00PM ET,BAL,12.33
QB,Josh Dobbs (15517330),Josh Dobbs,15517330,QB,4000,Postponed,PIT,0
RB,Jaylen Samuels (15517561),Jaylen Samuels,15517561,RB/FLEX,4000,Postponed,PIT,0.93
RB,Anthony McFarland Jr. (15517563),Anthony McFarland Jr.,15517563,RB/FLEX,4000,Postponed,PIT,5.9
RB,Derek Watt (15517565),Derek Watt,15517565,RB/FLEX,4000,Postponed,PIT,0
RB,Darrynton Evans (15517567),Darrynton Evans,15517567,RB/FLEX,4000,Postponed,TEN,0.9
RB,Jeremy McNichols (15517569),Jeremy McNichols,15517569,RB/FLEX,4000,Postponed,TEN,0.73
RB,Senorise Perry (15517571),Senorise Perry,15517571,RB/FLEX,4000,Postponed,TEN,0.45
RB,Khari Blasingame (15517573),Khari Blasingame,15517573,RB/FLEX,4000,Postponed,TEN,0.5
WR,Chase Claypool (15517799),Chase Claypool,15517799,WR/FLEX,4000,Postponed,PIT,9.3
WR,Adam Humphries (15517801),Adam Humphries,15517801,WR/FLEX,4000,Postponed,TEN,11.53
QB,Ryan Griffin (15517328),Ryan Griffin,15517328,QB,4000,LAC@TB 10/04/2020 01:00PM ET,TB,0
QB,Easton Stick (15517329),Easton Stick,15517329,QB,4000,LAC@TB 10/04/2020 01:00PM ET,LAC,0
RB,LeSean McCoy (15517547),LeSean McCoy,15517547,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,TB,4.23
RB,Ke'Shawn Vaughn (15517549),Ke'Shawn Vaughn,15517549,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,TB,0
RB,Kenjon Barner (15517551),Kenjon Barner,15517551,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,TB,0
RB,T.J. Logan (15517553),T.J. Logan,15517553,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,TB,0
RB,Justin Jackson (15517555),Justin Jackson,15517555,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,LAC,0.4
RB,Darius Bradwell (15517557),Darius Bradwell,15517557,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,LAC,0
RB,Gabe Nabers (15517559),Gabe Nabers,15517559,RB/FLEX,4000,LAC@TB 10/04/2020 01:00PM ET,LAC,0
RB,Travis Homer (15517531),Travis Homer,15517531,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,SEA,2.1
RB,DeeJay Dallas (15517533),DeeJay Dallas,15517533,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
RB,Rashaad Penny (15517535),Rashaad Penny,15517535,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
RB,Nick Bellore (15517537),Nick Bellore,15517537,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
RB,Matt Breida (15517539),Matt Breida,15517539,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,MIA,2.5
RB,Patrick Laird (15517541),Patrick Laird,15517541,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,MIA,0.97
RB,Malcolm Perry (15517543),Malcolm Perry,15517543,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,MIA,0
RB,Chandler Cox (15517545),Chandler Cox,15517545,RB/FLEX,4000,SEA@MIA 10/04/2020 01:00PM ET,MIA,0
QB,Jake Luton (15517327),Jake Luton,15517327,QB,4000,JAX@CIN 10/04/2020 01:00PM ET,JAX,0
RB,Dare Ogunbowale (15517521),Dare Ogunbowale,15517521,RB/FLEX,4000,JAX@CIN 10/04/2020 01:00PM ET,JAX,0
RB,Devine Ozigbo (15517523),Devine Ozigbo,15517523,RB/FLEX,4000,JAX@CIN 10/04/2020 01:00PM ET,JAX,0
RB,Bruce Miller (15517525),Bruce Miller,15517525,RB/FLEX,4000,JAX@CIN 10/04/2020 01:00PM ET,JAX,0.4
RB,Samaje Perine (15517527),Samaje Perine,15517527,RB/FLEX,4000,JAX@CIN 10/04/2020 01:00PM ET,CIN,0
RB,Trayveon Williams (15517529),Trayveon Williams,15517529,RB/FLEX,4000,JAX@CIN 10/04/2020 01:00PM ET,CIN,0
QB,Ben DiNucci (15517326),Ben DiNucci,15517326,QB,4000,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
RB,Rico Dowdle (15517515),Rico Dowdle,15517515,RB/FLEX,4000,CLE@DAL 10/04/2020 01:00PM ET,DAL,0
RB,D'Ernest Johnson (15517517),D'Ernest Johnson,15517517,RB/FLEX,4000,CLE@DAL 10/04/2020 01:00PM ET,CLE,0.17
RB,Andy Janovich (15517519),Andy Janovich,15517519,RB/FLEX,4000,CLE@DAL 10/04/2020 01:00PM ET,CLE,1.1
TE,Austin Hooper (15518121),Austin Hooper,15518121,TE/FLEX,4000,CLE@DAL 10/04/2020 01:00PM ET,CLE,4.4
RB,Alexander Mattison (15517497),Alexander Mattison,15517497,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,MIN,5.77
RB,Ameer Abdullah (15517499),Ameer Abdullah,15517499,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
RB,Mike Boone (15517501),Mike Boone,15517501,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,MIN,0
RB,C.J. Ham (15517503),C.J. Ham,15517503,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,MIN,0.83
RB,Duke Johnson (15517505),Duke Johnson,15517505,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,HOU,1.4
RB,Buddy Howell (15517507),Buddy Howell,15517507,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,HOU,0
RB,C.J. Prosise (15517509),C.J. Prosise,15517509,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,HOU,0.05
RB,Scottie Phillips (15517511),Scottie Phillips,15517511,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,HOU,0
RB,Cullen Gillaspia (15517513),Cullen Gillaspia,15517513,RB/FLEX,4000,MIN@HOU 10/04/2020 01:00PM ET,HOU,0.8
RB,Saquon Barkley (15517489),Saquon Barkley,15517489,RB/FLEX,4000,NYG@LAR 10/04/2020 04:05PM ET,NYG,7.7
RB,Elijhaa Penny (15517491),Elijhaa Penny,15517491,RB/FLEX,4000,NYG@LAR 10/04/2020 04:05PM ET,NYG,0
RB,Xavier Jones (15517493),Xavier Jones,15517493,RB/FLEX,4000,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
RB,Raymond Calais (15517495),Raymond Calais,15517495,RB/FLEX,4000,NYG@LAR 10/04/2020 04:05PM ET,LAR,0
RB,Devontae Booker (15517481),Devontae Booker,15517481,RB/FLEX,4000,BUF@LV 10/04/2020 04:25PM ET,LV,4.27
RB,Alec Ingold (15517483),Alec Ingold,15517483,RB/FLEX,4000,BUF@LV 10/04/2020 04:25PM ET,LV,3.53
RB,T.J. Yeldon (15517485),T.J. Yeldon,15517485,RB/FLEX,4000,BUF@LV 10/04/2020 04:25PM ET,BUF,1.8
RB,Taiwan Jones (15517487),Taiwan Jones,15517487,RB/FLEX,4000,BUF@LV 10/04/2020 04:25PM ET,BUF,0
RB,J.J. Taylor (15517469),J.J. Taylor,15517469,RB/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,NE,2.8
RB,Damien Harris (15517471),Damien Harris,15517471,RB/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,NE,0
RB,Jakob Johnson (15517473),Jakob Johnson,15517473,RB/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,NE,2.9
RB,Darrel Williams (15517475),Darrel Williams,15517475,RB/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,KC,3.3
RB,Darwin Thompson (15517477),Darwin Thompson,15517477,RB/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,KC,0.73
RB,Anthony Sherman (15517479),Anthony Sherman,15517479,RB/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,KC,2.57
WR,N'Keal Harry (15517797),N'Keal Harry,15517797,WR/FLEX,4000,NE@KC 10/04/2020 04:25PM ET,NE,9.57
QB,Nate Sudfeld (15517325),Nate Sudfeld,15517325,QB,4000,PHI@SF 10/04/2020 08:20PM ET,PHI,0
RB,JaMycal Hasty (15517457),JaMycal Hasty,15517457,RB/FLEX,4000,PHI@SF 10/04/2020 08:20PM ET,SF,2.8
RB,Tevin Coleman (15517459),Tevin Coleman,15517459,RB/FLEX,4000,PHI@SF 10/04/2020 08:20PM ET,SF,4.7
RB,Kyle Juszczyk (15517461),Kyle Juszczyk,15517461,RB/FLEX,4000,PHI@SF 10/04/2020 08:20PM ET,SF,3.37
RB,Boston Scott (15517463),Boston Scott,15517463,RB/FLEX,4000,PHI@SF 10/04/2020 08:20PM ET,PHI,5.07
RB,Corey Clement (15517465),Corey Clement,15517465,RB/FLEX,4000,PHI@SF 10/04/2020 08:20PM ET,PHI,1.63
RB,Jason Huntley (15517467),Jason Huntley,15517467,RB/FLEX,4000,PHI@SF 10/04/2020 08:20PM ET,PHI,0.1
WR,Breshad Perriman (15517821),Breshad Perriman,15517821,WR/FLEX,3900,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,3.95
DST,Broncos  (15518353),Broncos ,15518353,DST,3900,DEN@NYJ 10/01/2020 08:20PM ET,DEN,4.33
WR,Parris Campbell (15517819),Parris Campbell,15517819,WR/FLEX,3900,IND@CHI 10/04/2020 01:00PM ET,IND,7.35
TE,Mo Alie-Cox (15518123),Mo Alie-Cox,15518123,TE/FLEX,3900,IND@CHI 10/04/2020 01:00PM ET,IND,12.37
WR,Phillip Dorsett II (15517817),Phillip Dorsett II,15517817,WR/FLEX,3900,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
DST,Rams  (15518352),Rams ,15518352,DST,3900,NYG@LAR 10/04/2020 04:05PM ET,LAR,5
WR,Demarcus Robinson (15517815),Demarcus Robinson,15517815,WR/FLEX,3900,NE@KC 10/04/2020 04:25PM ET,KC,3.6
WR,Jalen Hurd (15517811),Jalen Hurd,15517811,WR/FLEX,3900,PHI@SF 10/04/2020 08:20PM ET,SF,0
WR,Greg Ward (15517813),Greg Ward,15517813,WR/FLEX,3900,PHI@SF 10/04/2020 08:20PM ET,PHI,10.07
WR,KJ Hamler (15517825),KJ Hamler,15517825,WR/FLEX,3800,DEN@NYJ 10/01/2020 08:20PM ET,DEN,7.25
TE,Jimmy Graham (15518127),Jimmy Graham,15518127,TE/FLEX,3800,IND@CHI 10/04/2020 01:00PM ET,CHI,12.77
DST,Steelers  (15518354),Steelers ,15518354,DST,3800,Postponed,PIT,9.33
WR,Josh Gordon (15517823),Josh Gordon,15517823,WR/FLEX,3800,SEA@MIA 10/04/2020 01:00PM ET,SEA,0
TE,David Njoku (15518125),David Njoku,15518125,TE/FLEX,3800,CLE@DAL 10/04/2020 01:00PM ET,CLE,14
WR,Tim Patrick (15517835),Tim Patrick,15517835,WR/FLEX,3700,DEN@NYJ 10/01/2020 08:20PM ET,DEN,8.53
WR,Cordarrelle Patterson (15517833),Cordarrelle Patterson,15517833,WR/FLEX,3700,IND@CHI 10/04/2020 01:00PM ET,CHI,3.57
WR,Dontrelle Inman (15517831),Dontrelle Inman,15517831,WR/FLEX,3700,BAL@WAS 10/04/2020 01:00PM ET,WAS,8.87
WR,Isaiah Ford (15517829),Isaiah Ford,15517829,WR/FLEX,3700,SEA@MIA 10/04/2020 01:00PM ET,MIA,7.1
WR,Chris Conley (15517827),Chris Conley,15517827,WR/FLEX,3700,JAX@CIN 10/04/2020 01:00PM ET,JAX,5.6
DST,Bills  (15518355),Bills ,15518355,DST,3700,BUF@LV 10/04/2020 04:25PM ET,BUF,5
DST,49ers  (15518356),49ers ,15518356,DST,3700,PHI@SF 10/04/2020 08:20PM ET,SF,7
DST,Cardinals  (15518357),Cardinals ,15518357,DST,3600,ARI@CAR 10/04/2020 01:00PM ET,ARI,6.33
TE,Rob Gronkowski (15518129),Rob Gronkowski,15518129,TE/FLEX,3600,LAC@TB 10/04/2020 01:00PM ET,TB,4.63
DST,Saints  (15518358),Saints ,15518358,DST,3500,NO@DET 10/04/2020 01:00PM ET,NO,6
WR,Chris Hogan (15517841),Chris Hogan,15517841,WR/FLEX,3500,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,4.83
TE,Chris Herndon (15518143),Chris Herndon,15518143,TE/FLEX,3500,DEN@NYJ 10/01/2020 08:20PM ET,NYJ,5.1
TE,Jack Doyle (15518141),Jack Doyle,15518141,TE/FLEX,3500,IND@CHI 10/04/2020 01:00PM ET,IND,3.95
TE,Logan Thomas (15518139),Logan Thomas,15518139,TE/FLEX,3500,BAL@WAS 10/04/2020 01:00PM ET,WAS,9.13
WR,Jason Moore (15517839),Jason Moore,15517839,WR/FLEX,3500,LAC@TB 10/04/2020 01:00PM ET,LAC,0
TE,Tyler Eifert (15518135),Tyler Eifert,15518135,TE/FLEX,3500,JAX@CIN 10/04/2020 01:00PM ET,JAX,5.83
TE,Drew Sample (15518137),Drew Sample,15518137,TE/FLEX,3500,JAX@CIN 10/04/2020 01:00PM ET,CIN,4.77
WR,Nelson Agholor (15517837),Nelson Agholor,15517837,WR/FLEX,3500,BUF@LV 10/04/2020 04:25PM ET,LV,5.8
TE,Dawson Knox (15518133),Dawson Knox,15518133,TE/FLEX,3500,BUF@LV 10/04/2020 04:25PM ET,BUF,4.1
TE,Jordan Reed (15518131),Jordan Reed,15518131,TE/FLEX,3500,PHI@SF 10/04/2020 08:20PM ET,SF,10.5
WR,Deonte Harris (15517853),Deonte Harris,15517853,WR/FLEX,3400,NO@DET 10/04/2020 01:00PM ET,NO,4.17
TE,Robert Tonyan (15518147),Robert Tonyan,15518147,TE/FLEX,3400,ATL@GB 10/05/2020 08:15PM ET,GB,8.83
WR,Ted Ginn Jr. (15517851),Ted Ginn Jr.,15517851,WR/FLEX,3400,IND@CHI 10/04/2020 01:00PM ET,CHI,1.95
WR,Steven Sims Jr. (15517849),Steven Sims Jr.,15517849,WR/FLEX,3400,BAL@WAS 10/04/2020 01:00PM ET,WAS,5.1
WR,Justin Watson (15517845),Justin Watson,15517845,WR/FLEX,3400,LAC@TB 10/04/2020 01:00PM ET,TB,4.2
WR,Jalen Guyton (15517847),Jalen Guyton,15517847,WR/FLEX,3400,LAC@TB 10/04/2020 01:00PM ET,LAC,5.1
DST,Buccaneers  (15518360),Buccaneers ,15518360,DST,3400,LAC@TB 10/04/2020 01:00PM ET,TB,10.67
WR,David Moore (15517843),David Moore,15517843,WR/FLEX,3400,SEA@MIA 10/04/2020 01:00PM ET,SEA,7.33
DST,Seahawks  (15518359),Seahawks ,15518359,DST,3400,SEA@MIA 10/04/2020 01:00PM ET,SEA,6.67
TE,Tyler Kroft (15518145),Tyler Kroft,15518145,TE/FLEX,3400,BUF@LV 10/04/2020 04:25PM ET,BUF,6.13
WR,DaeSean Hamilton (15517863),DaeSean Hamilton,15517863,WR/FLEX,3300,DEN@NYJ 10/01/2020 08:20PM ET,DEN,1.43
DST,Colts  (15518362),Colts ,15518362,DST,3300,IND@CHI 10/04/2020 01:00PM ET,IND,15
WR,Devin Duvernay (15517861),Devin Duvernay,15517861,WR/FLEX,3300,BAL@WAS 10/04/2020 01:00PM ET,BAL,4.6
WR,Kalif Raymond (15517859),Kalif Raymond,15517859,WR/FLEX,3300,Postponed,TEN,5.83
TE,O.J. Howard (15518153),O.J. Howard,15518153,TE/FLEX,3300,LAC@TB 10/04/2020 01:00PM ET,TB,7.87
DST,Cowboys  (15518361),Cowboys ,15518361,DST,3300,CLE@DAL 10/04/2020 01:00PM ET,DAL,1
TE,Kyle Rudolph (15518149),Kyle Rudolph,15518149,TE/FLEX,3300,MIN@HOU 10/04/2020 01:00PM ET,MIN,4.63
TE,Jordan Akins (15518151),Jordan Akins,15518151,TE/FLEX,3300,MIN@HOU 10/04/2020 01:00PM ET,HOU,9.73
WR,Bryan Edwards (15517857),Bryan Edwards,15517857,WR/FLEX,3300,BUF@LV 10/04/2020 04:25PM ET,LV,4.97
WR,Trent Taylor (15517855),Trent Taylor,15517855,WR/FLEX,3300,PHI@SF 10/04/2020 08:20PM ET,SF,2.9
WR,Tyler Johnson (15517873),Tyler Johnson,15517873,WR/FLEX,3200,LAC@TB 10/04/2020 01:00PM ET,TB,0
WR,Cedrick Wilson (15517869),Cedrick Wilson,15517869,WR/FLEX,3200,CLE@DAL 10/04/2020 01:00PM ET,DAL,10.23
WR,KhaDarel Hodge (15517871),KhaDarel Hodge,15517871,WR/FLEX,3200,CLE@DAL 10/04/2020 01:00PM ET,CLE,2.7
WR,Kenny Stills (15517867),Kenny Stills,15517867,WR/FLEX,3200,MIN@HOU 10/04/2020 01:00PM ET,HOU,3.37
TE,Darren Fells (15518155),Darren Fells,15518155,TE/FLEX,3200,MIN@HOU 10/04/2020 01:00PM ET,HOU,4.73
WR,Gabriel Davis (15517865),Gabriel Davis,15517865,WR/FLEX,3200,BUF@LV 10/04/2020 04:25PM ET,BUF,7.77
DST,Patriots  (15518363),Patriots ,15518363,DST,3200,NE@KC 10/04/2020 04:25PM ET,NE,10.67
DST,Chiefs  (15518364),Chiefs ,15518364,DST,3200,NE@KC 10/04/2020 04:25PM ET,KC,6.33
WR,Marvin Hall (15517883),Marvin Hall,15517883,WR/FLEX,3100,NO@DET 10/04/2020 01:00PM ET,DET,4.33
DST,Bears  (15518365),Bears ,15518365,DST,3100,IND@CHI 10/04/2020 01:00PM ET,CHI,6.33
WR,Antonio Gandy-Golden (15517881),Antonio Gandy-Golden,15517881,WR/FLEX,3100,BAL@WAS 10/04/2020 01:00PM ET,WAS,1.75
WR,Dede Westbrook (15517879),Dede Westbrook,15517879,WR/FLEX,3100,JAX@CIN 10/04/2020 01:00PM ET,JAX,1.4
TE,James O'Shaughnessy (15518159),James O'Shaughnessy,15518159,TE/FLEX,3100,JAX@CIN 10/04/2020 01:00PM ET,JAX,4.97
TE,Blake Bell (15518157),Blake Bell,15518157,TE/FLEX,3100,CLE@DAL 10/04/2020 01:00PM ET,DAL,1.8
WR,Olabisi Johnson (15517877),Olabisi Johnson,15517877,WR/FLEX,3100,MIN@HOU 10/04/2020 01:00PM ET,MIN,4
WR,Damion Ratley (15517875),Damion Ratley,15517875,WR/FLEX,3100,NYG@LAR 10/04/2020 04:05PM ET,NYG,1.3
WR,Marquez Callaway (15518077),Marquez Callaway,15518077,WR/FLEX,3000,NO@DET 10/04/2020 01:00PM ET,NO,0
WR,Bennie Fowler III (15518079),Bennie Fowler III,15518079,WR/FLEX,3000,NO@DET 10/04/2020 01:00PM ET,NO,0
WR,Quintez Cephus (15518081),Quintez Cephus,15518081,WR/FLEX,3000,NO@DET 10/04/2020 01:00PM ET,DET,5.23
WR,Jamal Agnew (15518083),Jamal Agnew,15518083,WR/FLEX,3000,NO@DET 10/04/2020 01:00PM ET,DET,1.73
WR,Malik Taylor (15518067),Malik Taylor,15518067,WR/FLEX,3000,ATL@GB 10/05/2020 08:15PM ET,GB,0
