Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Pharoh Cooper (15409563),Pharoh Cooper,15409563,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
WR,Keith Kirkwood (15409567),Keith Kirkwood,15409567,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
WR,Omar Bayless (15409800),Omar Bayless,15409800,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
WR,Brandon Zylstra (15409952),Brandon Zylstra,15409952,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,CAR,0
WR,Cyril Grayson (15410069),Cyril Grayson,15410069,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,TB,0
WR,John Hurst (15410129),John Hurst,15410129,WR/FLEX,3000,CAR@TB 09/20/2020 01:00PM ET,TB,0
TE,Vance McDonald (15409247),Vance McDonald,15409247,TE/FLEX,3000,DEN@PIT 09/20/2020 01:00PM ET,PIT,1.3
WR,Diontae Spencer (15409319),Diontae Spencer,15409319,WR/FLEX,3000,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
WR,Ray-Ray McCloud III (15409797),Ray-Ray McCloud III,15409797,WR/FLEX,3000,DEN@PIT 09/20/2020 01:00PM ET,PIT,0
WR,Tyrie Cleveland (15409968),Tyrie Cleveland,15409968,WR/FLEX,3000,DEN@PIT 09/20/2020 01:00PM ET,DEN,1.7
WR,Chase Claypool (15410034),Chase Claypool,15410034,WR/FLEX,3000,DEN@PIT 09/20/2020 01:00PM ET,PIT,6.7
WR,KJ Hamler (15410061),KJ Hamler,15410061,WR/FLEX,3000,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
TE,Blake Bell (15409279),Blake Bell,15409279,TE/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
WR,Brandon Powell (15409622),Brandon Powell,15409622,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
WR,Malik Turner (15409674),Malik Turner,15409674,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
WR,Noah Brown (15409723),Noah Brown,15409723,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
WR,Christian Blake (15409735),Christian Blake,15409735,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
WR,Ventell Bryant (15409747),Ventell Bryant,15409747,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
WR,Olamide Zaccheaus (15409874),Olamide Zaccheaus,15409874,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
WR,Cedrick Wilson (15409927),Cedrick Wilson,15409927,WR/FLEX,3000,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
TE,Mo Alie-Cox (15409500),Mo Alie-Cox,15409500,TE/FLEX,3000,MIN@IND 09/20/2020 01:00PM ET,IND,4
WR,K.J. Osborn (15409853),K.J. Osborn,15409853,WR/FLEX,3000,MIN@IND 09/20/2020 01:00PM ET,MIN,0
WR,Dan Chisena (15409870),Dan Chisena,15409870,WR/FLEX,3000,MIN@IND 09/20/2020 01:00PM ET,MIN,0
WR,Dezmon Patmon (15409913),Dezmon Patmon,15409913,WR/FLEX,3000,MIN@IND 09/20/2020 01:00PM ET,IND,0
WR,Ashton Dulin (15410119),Ashton Dulin,15410119,WR/FLEX,3000,MIN@IND 09/20/2020 01:00PM ET,IND,0
WR,Andre Roberts (15409178),Andre Roberts,15409178,WR/FLEX,3000,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
WR,Mack Hollins (15409490),Mack Hollins,15409490,WR/FLEX,3000,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
WR,Isaiah McKenzie (15409650),Isaiah McKenzie,15409650,WR/FLEX,3000,BUF@MIA 09/20/2020 01:00PM ET,BUF,4.7
WR,Isaiah Hodgins (15410046),Isaiah Hodgins,15410046,WR/FLEX,3000,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
WR,Gabriel Davis (15410065),Gabriel Davis,15410065,WR/FLEX,3000,BUF@MIA 09/20/2020 01:00PM ET,BUF,3.6
WR,Lynn Bowden Jr. (15410103),Lynn Bowden Jr.,15410103,WR/FLEX,3000,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
DST,Cardinals  (15409118),Cardinals ,15409118,DST,3000,WAS@ARI 09/20/2020 04:05PM ET,ARI,6
WR,Cam Sims (15409665),Cam Sims,15409665,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
WR,Trent Sherfield (15409717),Trent Sherfield,15409717,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
WR,Emanuel Hall (15409859),Emanuel Hall,15409859,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
WR,Jordan Veasy (15409921),Jordan Veasy,15409921,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
WR,Kelvin Harmon (15409962),Kelvin Harmon,15409962,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
WR,Isaiah Wright (15410018),Isaiah Wright,15410018,WR/FLEX,3000,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
WR,Marcus Kemp (15409565),Marcus Kemp,15409565,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,KC,0
WR,K.J. Hill (15409827),K.J. Hill,15409827,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,LAC,0
WR,Jalen Guyton (15409888),Jalen Guyton,15409888,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,LAC,2.6
WR,Byron Pringle (15409935),Byron Pringle,15409935,WR/FLEX,3000,KC@LAC 09/20/2020 04:25PM ET,KC,0
WR,DeAndrew White (15409308),DeAndrew White,15409308,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
WR,Chris Moore (15409381),Chris Moore,15409381,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
WR,DeAndre Carter (15409409),DeAndre Carter,15409409,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,HOU,1.8
WR,James Proche (15409823),James Proche,15409823,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
WR,Keke Coutee (15409864),Keke Coutee,15409864,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
WR,Antoine Wesley (15410000),Antoine Wesley,15410000,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,BAL,0
WR,Isaiah Coulter (15410083),Isaiah Coulter,15410083,WR/FLEX,3000,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
WR,Matthew Slater (15409143),Matthew Slater,15409143,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,NE,0
WR,Damiere Byrd (15409363),Damiere Byrd,15409363,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,NE,0
WR,Quincy Adeboyejo (15409585),Quincy Adeboyejo,15409585,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,NE,0
TE,Ryan Izzo (15409697),Ryan Izzo,15409697,TE/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,NE,3.5
WR,Penny Hart (15409831),Penny Hart,15409831,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,SEA,0
WR,Jakobi Meyers (15409841),Jakobi Meyers,15409841,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,NE,0
WR,Freddie Swain (15409910),Freddie Swain,15409910,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,SEA,2.7
WR,Gunner Olszewski (15410127),Gunner Olszewski,15410127,WR/FLEX,3000,NE@SEA 09/20/2020 08:20PM ET,NE,0
WR,Bennie Fowler III (15409272),Bennie Fowler III,15409272,WR/FLEX,3000,NO@LV 09/21/2020 08:15PM ET,NO,0
WR,Tyrell Williams (15409412),Tyrell Williams,15409412,WR/FLEX,3000,NO@LV 09/21/2020 08:15PM ET,LV,0
WR,Zay Jones (15409569),Zay Jones,15409569,WR/FLEX,3000,NO@LV 09/21/2020 08:15PM ET,LV,0
WR,Marquez Callaway (15409966),Marquez Callaway,15409966,WR/FLEX,3000,NO@LV 09/21/2020 08:15PM ET,NO,0
WR,Rico Gafford (15410026),Rico Gafford,15410026,WR/FLEX,3000,NO@LV 09/21/2020 08:15PM ET,LV,0
TE,Josiah Deguara (15409783),Josiah Deguara,15409783,TE/FLEX,2900,DET@GB 09/20/2020 01:00PM ET,GB,2.2
TE,Ryan Griffin (15409223),Ryan Griffin,15409223,TE/FLEX,2900,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
TE,Josh Oliver (15409855),Josh Oliver,15409855,TE/FLEX,2900,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
DST,Buccaneers  (15409123),Buccaneers ,15409123,DST,2900,CAR@TB 09/20/2020 01:00PM ET,TB,0
TE,Trey Burton (15409277),Trey Burton,15409277,TE/FLEX,2900,MIN@IND 09/20/2020 01:00PM ET,IND,0
TE,Irv Smith Jr. (15410024),Irv Smith Jr.,15410024,TE/FLEX,2900,MIN@IND 09/20/2020 01:00PM ET,MIN,2.1
DST,Patriots  (15409113),Patriots ,15409113,DST,2900,NE@SEA 09/20/2020 08:20PM ET,NE,11
TE,Will Dissly (15409737),Will Dissly,15409737,TE/FLEX,2900,NE@SEA 09/20/2020 08:20PM ET,SEA,2.8
TE,Levine Toilolo (15409257),Levine Toilolo,15409257,TE/FLEX,2800,NYG@CHI 09/20/2020 01:00PM ET,NYG,2.3
TE,Cole Kmet (15410097),Cole Kmet,15410097,TE/FLEX,2800,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
DST,Rams  (15409110),Rams ,15409110,DST,2800,LAR@PHI 09/20/2020 01:00PM ET,LAR,4
TE,Gerald Everett (15409753),Gerald Everett,15409753,TE/FLEX,2800,LAR@PHI 09/20/2020 01:00PM ET,LAR,1.7
TE,Maxx Williams (15409419),Maxx Williams,15409419,TE/FLEX,2800,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
TE,Darrell Daniels (15409575),Darrell Daniels,15409575,TE/FLEX,2800,WAS@ARI 09/20/2020 04:05PM ET,ARI,0
TE,Jason Witten (15409133),Jason Witten,15409133,TE/FLEX,2800,NO@LV 09/21/2020 08:15PM ET,LV,1.2
TE,Marcedes Lewis (15409136),Marcedes Lewis,15409136,TE/FLEX,2700,DET@GB 09/20/2020 01:00PM ET,GB,0
TE,Jesse James (15409421),Jesse James,15409421,TE/FLEX,2700,DET@GB 09/20/2020 01:00PM ET,DET,0
TE,James O'Shaughnessy (15409287),James O'Shaughnessy,15409287,TE/FLEX,2700,JAX@TEN 09/20/2020 01:00PM ET,JAX,1
TE,Chris Manhertz (15409321),Chris Manhertz,15409321,TE/FLEX,2700,CAR@TB 09/20/2020 01:00PM ET,CAR,1.4
DST,Cowboys  (15409102),Cowboys ,15409102,DST,2700,ATL@DAL 09/20/2020 01:00PM ET,DAL,4
TE,Ricky Seals-Jones (15409561),Ricky Seals-Jones,15409561,TE/FLEX,2700,KC@LAC 09/20/2020 04:25PM ET,KC,0
TE,Jordan Reed (15409266),Jordan Reed,15409266,TE/FLEX,2600,SF@NYJ 09/20/2020 01:00PM ET,SF,3.2
DST,Eagles  (15409117),Eagles ,15409117,DST,2600,LAR@PHI 09/20/2020 01:00PM ET,PHI,3
TE,Cameron Brate (15409293),Cameron Brate,15409293,TE/FLEX,2600,CAR@TB 09/20/2020 01:00PM ET,TB,0
TE,Nick Vannett (15409373),Nick Vannett,15409373,TE/FLEX,2600,DEN@PIT 09/20/2020 01:00PM ET,DEN,0.4
DST,Falcons  (15409098),Falcons ,15409098,DST,2600,ATL@DAL 09/20/2020 01:00PM ET,ATL,-1
TE,Adam Shaheen (15410073),Adam Shaheen,15410073,TE/FLEX,2600,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
TE,Jacob Hollister (15409484),Jacob Hollister,15409484,TE/FLEX,2600,NE@SEA 09/20/2020 08:20PM ET,SEA,1.9
TE,Robert Tonyan (15409435),Robert Tonyan,15409435,TE/FLEX,2500,DET@GB 09/20/2020 01:00PM ET,GB,0
TE,Hunter Bryant (15410071),Hunter Bryant,15410071,TE/FLEX,2500,DET@GB 09/20/2020 01:00PM ET,DET,0
TE,Kyle Nelson (15409176),Kyle Nelson,15409176,TE/FLEX,2500,SF@NYJ 09/20/2020 01:00PM ET,SF,0
TE,Daniel Brown (15409317),Daniel Brown,15409317,TE/FLEX,2500,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
TE,Ross Dwelley (15409607),Ross Dwelley,15409607,TE/FLEX,2500,SF@NYJ 09/20/2020 01:00PM ET,SF,0
TE,Trevon Wesco (15409954),Trevon Wesco,15409954,TE/FLEX,2500,SF@NYJ 09/20/2020 01:00PM ET,NYJ,0
TE,Charlie Woerner (15409976),Charlie Woerner,15409976,TE/FLEX,2500,SF@NYJ 09/20/2020 01:00PM ET,SF,0
TE,Patrick Scales (15409204),Patrick Scales,15409204,TE/FLEX,2500,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
TE,Eric Tomlinson (15409299),Eric Tomlinson,15409299,TE/FLEX,2500,NYG@CHI 09/20/2020 01:00PM ET,NYG,0
TE,Demetrius Harris (15409355),Demetrius Harris,15409355,TE/FLEX,2500,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
TE,J.P. Holtz (15409447),J.P. Holtz,15409447,TE/FLEX,2500,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
TE,Eric Saubert (15409469),Eric Saubert,15409469,TE/FLEX,2500,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
TE,Darion Clark (15409480),Darion Clark,15409480,TE/FLEX,2500,NYG@CHI 09/20/2020 01:00PM ET,CHI,0
TE,Richard Rodgers (15409392),Richard Rodgers,15409392,TE/FLEX,2500,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
TE,Joshua Perkins (15409397),Joshua Perkins,15409397,TE/FLEX,2500,LAR@PHI 09/20/2020 01:00PM ET,PHI,0
TE,Johnny Mundt (15409538),Johnny Mundt,15409538,TE/FLEX,2500,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
TE,Brycen Hopkins (15409843),Brycen Hopkins,15409843,TE/FLEX,2500,LAR@PHI 09/20/2020 01:00PM ET,LAR,0
TE,Beau Brinkley (15409220),Beau Brinkley,15409220,TE/FLEX,2500,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
TE,MyCole Pruitt (15409291),MyCole Pruitt,15409291,TE/FLEX,2500,JAX@TEN 09/20/2020 01:00PM ET,TEN,7.1
TE,Geoff Swaim (15409505),Geoff Swaim,15409505,TE/FLEX,2500,JAX@TEN 09/20/2020 01:00PM ET,TEN,0
TE,Anthony Firkser (15409613),Anthony Firkser,15409613,TE/FLEX,2500,JAX@TEN 09/20/2020 01:00PM ET,TEN,2.5
TE,Tyler Davis (15409785),Tyler Davis,15409785,TE/FLEX,2500,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
TE,Ben Ellefson (15409902),Ben Ellefson,15409902,TE/FLEX,2500,JAX@TEN 09/20/2020 01:00PM ET,JAX,0
TE,Colin Thompson (15409463),Colin Thompson,15409463,TE/FLEX,2500,CAR@TB 09/20/2020 01:00PM ET,CAR,0
TE,Antony Auclair (15410079),Antony Auclair,15410079,TE/FLEX,2500,CAR@TB 09/20/2020 01:00PM ET,TB,0
DST,Broncos  (15409103),Broncos ,15409103,DST,2500,DEN@PIT 09/20/2020 01:00PM ET,DEN,4
TE,Jake Butt (15409510),Jake Butt,15409510,TE/FLEX,2500,DEN@PIT 09/20/2020 01:00PM ET,DEN,1
TE,Austin Fort (15409657),Austin Fort,15409657,TE/FLEX,2500,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
TE,Andrew Beck (15409663),Andrew Beck,15409663,TE/FLEX,2500,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
TE,Zach Gentry (15409866),Zach Gentry,15409866,TE/FLEX,2500,DEN@PIT 09/20/2020 01:00PM ET,PIT,0
TE,Albert Okwuegbunam (15409958),Albert Okwuegbunam,15409958,TE/FLEX,2500,DEN@PIT 09/20/2020 01:00PM ET,DEN,0
TE,Luke Stocker (15409182),Luke Stocker,15409182,TE/FLEX,2500,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
TE,Jaeden Graham (15409687),Jaeden Graham,15409687,TE/FLEX,2500,ATL@DAL 09/20/2020 01:00PM ET,ATL,0
TE,Sean McKeon (15409915),Sean McKeon,15409915,TE/FLEX,2500,ATL@DAL 09/20/2020 01:00PM ET,DAL,0
DST,Colts  (15409107),Colts ,15409107,DST,2500,MIN@IND 09/20/2020 01:00PM ET,IND,4
TE,Tyler Conklin (15409768),Tyler Conklin,15409768,TE/FLEX,2500,MIN@IND 09/20/2020 01:00PM ET,MIN,0
TE,Noah Togiai (15409896),Noah Togiai,15409896,TE/FLEX,2500,MIN@IND 09/20/2020 01:00PM ET,IND,0
TE,Lee Smith (15409180),Lee Smith,15409180,TE/FLEX,2500,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
TE,Tyler Kroft (15409336),Tyler Kroft,15409336,TE/FLEX,2500,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
TE,Durham Smythe (15409595),Durham Smythe,15409595,TE/FLEX,2500,BUF@MIA 09/20/2020 01:00PM ET,MIA,0
TE,Tommy Sweeney (15409721),Tommy Sweeney,15409721,TE/FLEX,2500,BUF@MIA 09/20/2020 01:00PM ET,BUF,0
TE,Marcus Baugh (15409513),Marcus Baugh,15409513,TE/FLEX,2500,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
TE,Thaddeus Moss (15409964),Thaddeus Moss,15409964,TE/FLEX,2500,WAS@ARI 09/20/2020 04:05PM ET,WAS,0
TE,Virgil Green (15409170),Virgil Green,15409170,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,LAC,2
TE,James Winchester (15409238),James Winchester,15409238,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,KC,0
TE,Stephen Anderson (15409390),Stephen Anderson,15409390,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,LAC,0
TE,Deon Yelder (15409599),Deon Yelder,15409599,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,KC,0
TE,Donald Parham Jr. (15409804),Donald Parham Jr.,15409804,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,LAC,0
TE,Nick Keizer (15410115),Nick Keizer,15410115,TE/FLEX,2500,KC@LAC 09/20/2020 04:25PM ET,KC,0
TE,Kahale Warring (15409898),Kahale Warring,15409898,TE/FLEX,2500,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
TE,Luke Willson (15409227),Luke Willson,15409227,TE/FLEX,2500,NE@SEA 09/20/2020 08:20PM ET,SEA,0
TE,Tyler Ott (15409295),Tyler Ott,15409295,TE/FLEX,2500,NE@SEA 09/20/2020 08:20PM ET,SEA,0
TE,Dalton Keene (15410067),Dalton Keene,15410067,TE/FLEX,2500,NE@SEA 09/20/2020 08:20PM ET,NE,0
TE,Colby Parkinson (15410087),Colby Parkinson,15410087,TE/FLEX,2500,NE@SEA 09/20/2020 08:20PM ET,SEA,0
TE,Josh Hill (15409236),Josh Hill,15409236,TE/FLEX,2500,NO@LV 09/21/2020 08:15PM ET,NO,0
TE,Nick O'Leary (15409369),Nick O'Leary,15409369,TE/FLEX,2500,NO@LV 09/21/2020 08:15PM ET,LV,0
TE,Zach Wood (15409385),Zach Wood,15409385,TE/FLEX,2500,NO@LV 09/21/2020 08:15PM ET,NO,0
TE,Derek Carrier (15409429),Derek Carrier,15409429,TE/FLEX,2500,NO@LV 09/21/2020 08:15PM ET,LV,0
TE,Foster Moreau (15409770),Foster Moreau,15409770,TE/FLEX,2500,NO@LV 09/21/2020 08:15PM ET,LV,0
TE,Adam Trautman (15409802),Adam Trautman,15409802,TE/FLEX,2500,NO@LV 09/21/2020 08:15PM ET,NO,0
DST,Giants  (15409115),Giants ,15409115,DST,2400,NYG@CHI 09/20/2020 01:00PM ET,NYG,4
DST,Jaguars  (15409126),Jaguars ,15409126,DST,2300,JAX@TEN 09/20/2020 01:00PM ET,JAX,6
DST,Panthers  (15409125),Panthers ,15409125,DST,2200,CAR@TB 09/20/2020 01:00PM ET,CAR,-1
DST,Texans  (15409100),Texans ,15409100,DST,2200,BAL@HOU 09/20/2020 04:25PM ET,HOU,0
DST,Lions  (15409104),Lions ,15409104,DST,2100,DET@GB 09/20/2020 01:00PM ET,DET,1
DST,Dolphins  (15409111),Dolphins ,15409111,DST,2100,BUF@MIA 09/20/2020 01:00PM ET,MIA,4
DST,Jets  (15409116),Jets ,15409116,DST,2000,SF@NYJ 09/20/2020 01:00PM ET,NYJ,7
DST,Chargers  (15409120),Chargers ,15409120,DST,2000,KC@LAC 09/20/2020 04:25PM ET,LAC,11
DST,Raiders  (15409109),Raiders ,15409109,DST,2000,NO@LV 09/21/2020 08:15PM ET,LV,0
