Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,Jason Cabinda (15757469),Jason Cabinda,15757469,RB/FLEX,4000,WAS@DET 11/15/2020 01:00PM ET,DET,0.7
QB,Brett Rypien (15757187),Brett Rypien,15757187,QB,4000,DEN@LV 11/15/2020 04:05PM ET,DEN,7.65
QB,Jeff Driskel (15757188),Jeff Driskel,15757188,QB,4000,DEN@LV 11/15/2020 04:05PM ET,DEN,10.69
RB,Jalen Richard (15757445),Jalen Richard,15757445,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,LV,4.41
RB,Devontae Booker (15757447),Devontae Booker,15757447,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,LV,6.04
RB,Theo Riddick (15757449),Theo Riddick,15757449,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,LV,1.3
RB,Alec Ingold (15757451),Alec Ingold,15757451,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,LV,3.11
RB,Royce Freeman (15757453),Royce Freeman,15757453,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,DEN,3.27
RB,LeVante Bellamy (15757455),LeVante Bellamy,15757455,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,DEN,0
RB,Jeremy Cox (15757457),Jeremy Cox,15757457,RB/FLEX,4000,DEN@LV 11/15/2020 04:05PM ET,DEN,0
RB,Tevin Coleman (15757431),Tevin Coleman,15757431,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,SF,3.8
RB,Jeff Wilson Jr. (15757433),Jeff Wilson Jr.,15757433,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,SF,12.56
RB,Kyle Juszczyk (15757435),Kyle Juszczyk,15757435,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,SF,4.16
RB,Latavius Murray (15757437),Latavius Murray,15757437,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,NO,8.19
RB,Dwayne Washington (15757439),Dwayne Washington,15757439,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,NO,0.3
RB,Ty Montgomery (15757441),Ty Montgomery,15757441,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,NO,2.05
RB,Michael Burton (15757443),Michael Burton,15757443,RB/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,NO,1.08
WR,Richie James (15757613),Richie James,15757613,WR/FLEX,4000,SF@NO 11/15/2020 04:25PM ET,SF,12.13
QB,Jordan Love (15757186),Jordan Love,15757186,QB,4000,JAX@GB 11/15/2020 01:00PM ET,GB,0
RB,Chris Thompson (15757413),Chris Thompson,15757413,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,JAX,7.1
RB,Devine Ozigbo (15757415),Devine Ozigbo,15757415,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,JAX,0
RB,Dare Ogunbowale (15757417),Dare Ogunbowale,15757417,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,JAX,0
RB,Ryquell Armstead (15757419),Ryquell Armstead,15757419,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,JAX,0
RB,Tyler Ervin (15757421),Tyler Ervin,15757421,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,GB,4.13
RB,Dexter Williams (15757423),Dexter Williams,15757423,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,GB,0.8
RB,Jamaal Williams (15757425),Jamaal Williams,15757425,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,GB,11.53
RB,AJ Dillon (15757427),AJ Dillon,15757427,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,GB,2.05
RB,Patrick Taylor (15757429),Patrick Taylor,15757429,RB/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,GB,0
WR,Allen Lazard (15757611),Allen Lazard,15757611,WR/FLEX,4000,JAX@GB 11/15/2020 01:00PM ET,GB,18.37
QB,John Wolford (15757185),John Wolford,15757185,QB,4000,SEA@LAR 11/15/2020 04:25PM ET,LAR,0
RB,Travis Homer (15757401),Travis Homer,15757401,RB/FLEX,4000,SEA@LAR 11/15/2020 04:25PM ET,SEA,3.49
RB,Alex Collins (15757403),Alex Collins,15757403,RB/FLEX,4000,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.5
RB,Rashaad Penny (15757405),Rashaad Penny,15757405,RB/FLEX,4000,SEA@LAR 11/15/2020 04:25PM ET,SEA,0
RB,Nick Bellore (15757407),Nick Bellore,15757407,RB/FLEX,4000,SEA@LAR 11/15/2020 04:25PM ET,SEA,0.8
RB,Xavier Jones (15757409),Xavier Jones,15757409,RB/FLEX,4000,SEA@LAR 11/15/2020 04:25PM ET,LAR,0
RB,Raymond Calais (15757411),Raymond Calais,15757411,RB/FLEX,4000,SEA@LAR 11/15/2020 04:25PM ET,LAR,0
RB,Alexander Mattison (15757387),Alexander Mattison,15757387,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,MIN,7.04
RB,Mike Boone (15757389),Mike Boone,15757389,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,MIN,0.49
RB,Ameer Abdullah (15757391),Ameer Abdullah,15757391,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,MIN,2.2
RB,C.J. Ham (15757393),C.J. Ham,15757393,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,MIN,0.48
RB,Ryan Nall (15757395),Ryan Nall,15757395,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,CHI,3.18
RB,Artavis Pierce (15757397),Artavis Pierce,15757397,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,CHI,0
RB,Tarik Cohen (15757399),Tarik Cohen,15757399,RB/FLEX,4000,MIN@CHI 11/16/2020 08:15PM ET,CHI,5.83
QB,Chris Streveler (15757182),Chris Streveler,15757182,QB,4000,BUF@ARI 11/15/2020 04:05PM ET,ARI,0.3
QB,Brett Hundley (15757183),Brett Hundley,15757183,QB,4000,BUF@ARI 11/15/2020 04:05PM ET,ARI,0
QB,Jake Fromm (15757184),Jake Fromm,15757184,QB,4000,BUF@ARI 11/15/2020 04:05PM ET,BUF,0
RB,D.J. Foster (15757377),D.J. Foster,15757377,RB/FLEX,4000,BUF@ARI 11/15/2020 04:05PM ET,ARI,1.9
RB,Eno Benjamin (15757379),Eno Benjamin,15757379,RB/FLEX,4000,BUF@ARI 11/15/2020 04:05PM ET,ARI,0
RB,Jonathan Ward (15757381),Jonathan Ward,15757381,RB/FLEX,4000,BUF@ARI 11/15/2020 04:05PM ET,ARI,0
RB,T.J. Yeldon (15757383),T.J. Yeldon,15757383,RB/FLEX,4000,BUF@ARI 11/15/2020 04:05PM ET,BUF,5.4
RB,Taiwan Jones (15757385),Taiwan Jones,15757385,RB/FLEX,4000,BUF@ARI 11/15/2020 04:05PM ET,BUF,0
QB,Jacob Eason (15757181),Jacob Eason,15757181,QB,4000,IND@TEN 11/12/2020 08:20PM ET,IND,0
RB,Marlon Mack (15757365),Marlon Mack,15757365,RB/FLEX,4000,IND@TEN 11/12/2020 08:20PM ET,IND,8.6
RB,Jeremy McNichols (15757367),Jeremy McNichols,15757367,RB/FLEX,4000,IND@TEN 11/12/2020 08:20PM ET,TEN,2.58
RB,D'Onta Foreman (15757369),D'Onta Foreman,15757369,RB/FLEX,4000,IND@TEN 11/12/2020 08:20PM ET,TEN,2.4
RB,Darrynton Evans (15757371),Darrynton Evans,15757371,RB/FLEX,4000,IND@TEN 11/12/2020 08:20PM ET,TEN,1.05
RB,Senorise Perry (15757373),Senorise Perry,15757373,RB/FLEX,4000,IND@TEN 11/12/2020 08:20PM ET,TEN,0.45
RB,Khari Blasingame (15757375),Khari Blasingame,15757375,RB/FLEX,4000,IND@TEN 11/12/2020 08:20PM ET,TEN,1
RB,D'Ernest Johnson (15757353),D'Ernest Johnson,15757353,RB/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,CLE,2.44
RB,Dontrell Hilliard (15757355),Dontrell Hilliard,15757355,RB/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,CLE,2
RB,Andy Janovich (15757357),Andy Janovich,15757357,RB/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,CLE,0.74
RB,Buddy Howell (15757359),Buddy Howell,15757359,RB/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,HOU,0
RB,Scottie Phillips (15757361),Scottie Phillips,15757361,RB/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,HOU,0
RB,Cullen Gillaspia (15757363),Cullen Gillaspia,15757363,RB/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,HOU,0.53
WR,Randall Cobb (15757609),Randall Cobb,15757609,WR/FLEX,4000,HOU@CLE 11/15/2020 01:00PM ET,HOU,10.54
QB,Nate Sudfeld (15757179),Nate Sudfeld,15757179,QB,4000,PHI@NYG 11/15/2020 01:00PM ET,PHI,0
QB,Colt McCoy (15757180),Colt McCoy,15757180,QB,4000,PHI@NYG 11/15/2020 01:00PM ET,NYG,0
RB,Corey Clement (15757341),Corey Clement,15757341,RB/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,PHI,2.02
RB,Jason Huntley (15757343),Jason Huntley,15757343,RB/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,PHI,0.47
RB,Dion Lewis (15757345),Dion Lewis,15757345,RB/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,NYG,4.42
RB,Alfred Morris (15757347),Alfred Morris,15757347,RB/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,NYG,5.45
RB,Saquon Barkley (15757349),Saquon Barkley,15757349,RB/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,NYG,7.7
RB,Elijhaa Penny (15757351),Elijhaa Penny,15757351,RB/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,NYG,0.65
WR,Alshon Jeffery (15757607),Alshon Jeffery,15757607,WR/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,PHI,0
TE,Zach Ertz (15757907),Zach Ertz,15757907,TE/FLEX,4000,PHI@NYG 11/15/2020 01:00PM ET,PHI,8.3
QB,Blaine Gabbert (15757177),Blaine Gabbert,15757177,QB,4000,TB@CAR 11/15/2020 01:00PM ET,TB,0.05
QB,Ryan Griffin (15757178),Ryan Griffin,15757178,QB,4000,TB@CAR 11/15/2020 01:00PM ET,TB,0
RB,Trenton Cannon (15757331),Trenton Cannon,15757331,RB/FLEX,4000,TB@CAR 11/15/2020 01:00PM ET,CAR,1.06
RB,Alex Armah (15757333),Alex Armah,15757333,RB/FLEX,4000,TB@CAR 11/15/2020 01:00PM ET,CAR,0.43
RB,LeSean McCoy (15757335),LeSean McCoy,15757335,RB/FLEX,4000,TB@CAR 11/15/2020 01:00PM ET,TB,3.2
RB,Ke'Shawn Vaughn (15757337),Ke'Shawn Vaughn,15757337,RB/FLEX,4000,TB@CAR 11/15/2020 01:00PM ET,TB,5.43
RB,T.J. Logan (15757339),T.J. Logan,15757339,RB/FLEX,4000,TB@CAR 11/15/2020 01:00PM ET,TB,0
QB,Josh Dobbs (15757176),Josh Dobbs,15757176,QB,4000,CIN@PIT 11/15/2020 04:25PM ET,PIT,0
RB,Jaylen Samuels (15757315),Jaylen Samuels,15757315,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,PIT,0.66
RB,Anthony McFarland Jr. (15757317),Anthony McFarland Jr.,15757317,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,PIT,2.2
RB,Benny Snell Jr. (15757319),Benny Snell Jr.,15757319,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,PIT,4.69
RB,Derek Watt (15757321),Derek Watt,15757321,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,PIT,0
RB,Trey Edmunds (15757323),Trey Edmunds,15757323,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,PIT,0
RB,Samaje Perine (15757325),Samaje Perine,15757325,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,CIN,2.4
RB,Trayveon Williams (15757327),Trayveon Williams,15757327,RB/FLEX,4000,CIN@PIT 11/15/2020 04:25PM ET,CIN,0
QB,Easton Stick (15757175),Easton Stick,15757175,QB,4000,LAC@MIA 11/15/2020 04:05PM ET,LAC,-0.04
RB,Troymaine Pope (15757301),Troymaine Pope,15757301,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,LAC,7.55
RB,Gabe Nabers (15757303),Gabe Nabers,15757303,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,LAC,2.75
RB,Matt Breida (15757305),Matt Breida,15757305,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,MIA,3.96
RB,Salvon Ahmed (15757307),Salvon Ahmed,15757307,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,MIA,3.8
RB,Malcolm Perry (15757309),Malcolm Perry,15757309,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,MIA,0.75
RB,Patrick Laird (15757311),Patrick Laird,15757311,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,MIA,2.23
RB,Chandler Cox (15757313),Chandler Cox,15757313,RB/FLEX,4000,LAC@MIA 11/15/2020 04:05PM ET,MIA,1.45
DST,Ravens  (15758110),Ravens ,15758110,DST,3900,BAL@NE 11/15/2020 08:20PM ET,BAL,11.75
WR,Danny Amendola (15757617),Danny Amendola,15757617,WR/FLEX,3900,WAS@DET 11/15/2020 01:00PM ET,DET,8.16
WR,Larry Fitzgerald (15757615),Larry Fitzgerald,15757615,WR/FLEX,3900,BUF@ARI 11/15/2020 04:05PM ET,ARI,7.39
TE,Austin Hooper (15757909),Austin Hooper,15757909,TE/FLEX,3900,HOU@CLE 11/15/2020 01:00PM ET,CLE,8.08
WR,KJ Hamler (15757623),KJ Hamler,15757623,WR/FLEX,3800,DEN@LV 11/15/2020 04:05PM ET,DEN,7.53
TE,Ross Dwelley (15757911),Ross Dwelley,15757911,TE/FLEX,3800,SF@NO 11/15/2020 04:25PM ET,SF,3.89
WR,Laviska Shenault Jr. (15757621),Laviska Shenault Jr.,15757621,WR/FLEX,3800,JAX@GB 11/15/2020 01:00PM ET,JAX,9.21
WR,Greg Ward (15757619),Greg Ward,15757619,WR/FLEX,3800,PHI@NYG 11/15/2020 01:00PM ET,PHI,9.49
WR,N'Keal Harry (15757629),N'Keal Harry,15757629,WR/FLEX,3700,BAL@NE 11/15/2020 08:20PM ET,NE,6.9
DST,Packers  (15758111),Packers ,15758111,DST,3700,JAX@GB 11/15/2020 01:00PM ET,GB,4.5
TE,Tyler Higbee (15757913),Tyler Higbee,15757913,TE/FLEX,3700,SEA@LAR 11/15/2020 04:25PM ET,LAR,9.09
WR,Anthony Miller (15757625),Anthony Miller,15757625,WR/FLEX,3700,MIN@CHI 11/16/2020 08:15PM ET,CHI,8.44
WR,Donovan Peoples-Jones (15757627),Donovan Peoples-Jones,15757627,WR/FLEX,3700,HOU@CLE 11/15/2020 01:00PM ET,CLE,2.92
TE,Robert Tonyan (15757915),Robert Tonyan,15757915,TE/FLEX,3600,JAX@GB 11/15/2020 01:00PM ET,GB,12.2
WR,Golden Tate (15757631),Golden Tate,15757631,WR/FLEX,3600,PHI@NYG 11/15/2020 01:00PM ET,NYG,8.19
DST,Eagles  (15758112),Eagles ,15758112,DST,3600,PHI@NYG 11/15/2020 01:00PM ET,PHI,7.5
WR,Marvin Hall (15757641),Marvin Hall,15757641,WR/FLEX,3500,WAS@DET 11/15/2020 01:00PM ET,DET,4.85
TE,Jordan Reed (15757919),Jordan Reed,15757919,TE/FLEX,3500,SF@NO 11/15/2020 04:25PM ET,SF,8.2
WR,Josh Reynolds (15757639),Josh Reynolds,15757639,WR/FLEX,3500,SEA@LAR 11/15/2020 04:25PM ET,LAR,8.15
WR,Andy Isabella (15757637),Andy Isabella,15757637,WR/FLEX,3500,BUF@ARI 11/15/2020 04:05PM ET,ARI,5.83
WR,Parris Campbell (15757633),Parris Campbell,15757633,WR/FLEX,3500,IND@TEN 11/12/2020 08:20PM ET,IND,7.35
TE,Trey Burton (15757917),Trey Burton,15757917,TE/FLEX,3500,IND@TEN 11/12/2020 08:20PM ET,IND,9.1
WR,Scotty Miller (15757635),Scotty Miller,15757635,WR/FLEX,3500,TB@CAR 11/15/2020 01:00PM ET,TB,10.42
WR,Keelan Cole (15757647),Keelan Cole,15757647,WR/FLEX,3400,JAX@GB 11/15/2020 01:00PM ET,JAX,11.02
WR,David Moore (15757645),David Moore,15757645,WR/FLEX,3400,SEA@LAR 11/15/2020 04:25PM ET,SEA,10
WR,Gabriel Davis (15757643),Gabriel Davis,15757643,WR/FLEX,3400,BUF@ARI 11/15/2020 04:05PM ET,BUF,7.17
TE,Mo Alie-Cox (15757921),Mo Alie-Cox,15757921,TE/FLEX,3400,IND@TEN 11/12/2020 08:20PM ET,IND,8.49
TE,Darren Fells (15757923),Darren Fells,15757923,TE/FLEX,3400,HOU@CLE 11/15/2020 01:00PM ET,HOU,8.16
DST,Buccaneers  (15758113),Buccaneers ,15758113,DST,3400,TB@CAR 11/15/2020 01:00PM ET,TB,8.56
WR,Damiere Byrd (15757649),Damiere Byrd,15757649,WR/FLEX,3300,BAL@NE 11/15/2020 08:20PM ET,NE,7.46
WR,Dontrelle Inman (15757655),Dontrelle Inman,15757655,WR/FLEX,3300,WAS@DET 11/15/2020 01:00PM ET,WAS,7.3
TE,Logan Thomas (15757927),Logan Thomas,15757927,TE/FLEX,3300,WAS@DET 11/15/2020 01:00PM ET,WAS,8.2
WR,Cordarrelle Patterson (15757651),Cordarrelle Patterson,15757651,WR/FLEX,3300,MIN@CHI 11/16/2020 08:15PM ET,CHI,4.03
TE,Irv Smith Jr. (15757925),Irv Smith Jr.,15757925,TE/FLEX,3300,MIN@CHI 11/16/2020 08:15PM ET,MIN,5.36
WR,Jalen Guyton (15757653),Jalen Guyton,15757653,WR/FLEX,3300,LAC@MIA 11/15/2020 04:05PM ET,LAC,6.82
WR,Isaiah Ford (15757661),Isaiah Ford,15757661,WR/FLEX,3200,BAL@NE 11/15/2020 08:20PM ET,NE,6.07
WR,Cam Sims (15757659),Cam Sims,15757659,WR/FLEX,3200,WAS@DET 11/15/2020 01:00PM ET,WAS,5.52
DST,WAS Football Team  (15758114),WAS Football Team ,15758114,DST,3200,WAS@DET 11/15/2020 01:00PM ET,WAS,6.5
WR,Adam Humphries (15757657),Adam Humphries,15757657,WR/FLEX,3200,IND@TEN 11/12/2020 08:20PM ET,TEN,9.32
TE,David Njoku (15757929),David Njoku,15757929,TE/FLEX,3200,HOU@CLE 11/15/2020 01:00PM ET,CLE,6.04
TE,Albert Okwuegbunam (15757933),Albert Okwuegbunam,15757933,TE/FLEX,3100,DEN@LV 11/15/2020 04:05PM ET,DEN,7.28
TE,Gerald Everett (15757931),Gerald Everett,15757931,TE/FLEX,3100,SEA@LAR 11/15/2020 04:25PM ET,LAR,7.71
WR,DeSean Jackson (15757663),DeSean Jackson,15757663,WR/FLEX,3100,PHI@NYG 11/15/2020 01:00PM ET,PHI,7.42
WR,Miles Boykin (15757665),Miles Boykin,15757665,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,4.41
WR,Devin Duvernay (15757861),Devin Duvernay,15757861,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,4.25
WR,Dez Bryant (15757863),Dez Bryant,15757863,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
WR,James Proche (15757865),James Proche,15757865,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
WR,Chris Moore (15757867),Chris Moore,15757867,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
WR,Antoine Wesley (15757869),Antoine Wesley,15757869,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
WR,DeAndrew White (15757871),DeAndrew White,15757871,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,BAL,0
WR,Gunner Olszewski (15757873),Gunner Olszewski,15757873,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,NE,1.04
WR,Matthew Slater (15757875),Matthew Slater,15757875,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,NE,0
WR,Quincy Adeboyejo (15757877),Quincy Adeboyejo,15757877,WR/FLEX,3000,BAL@NE 11/15/2020 08:20PM ET,NE,0
WR,Steven Sims Jr. (15757841),Steven Sims Jr.,15757841,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,4.18
WR,Isaiah Wright (15757843),Isaiah Wright,15757843,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,5.36
WR,Jeff Badet (15757845),Jeff Badet,15757845,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,0
WR,Robert Foster (15757847),Robert Foster,15757847,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,0
WR,Tony Brown (15757849),Tony Brown,15757849,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,0
WR,Antonio Gandy-Golden (15757851),Antonio Gandy-Golden,15757851,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,0.88
WR,Kelvin Harmon (15757853),Kelvin Harmon,15757853,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,0
WR,Emanuel Hall (15757855),Emanuel Hall,15757855,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,WAS,0
WR,Jamal Agnew (15757857),Jamal Agnew,15757857,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,DET,1.61
WR,Quintez Cephus (15757859),Quintez Cephus,15757859,WR/FLEX,3000,WAS@DET 11/15/2020 01:00PM ET,DET,5.2
WR,Bryan Edwards (15757825),Bryan Edwards,15757825,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,LV,4.97
WR,Zay Jones (15757827),Zay Jones,15757827,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,LV,5.78
WR,Tyrell Williams (15757829),Tyrell Williams,15757829,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,LV,0
WR,Rico Gafford (15757831),Rico Gafford,15757831,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,LV,0
WR,DaeSean Hamilton (15757833),DaeSean Hamilton,15757833,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,DEN,4.6
WR,Diontae Spencer (15757835),Diontae Spencer,15757835,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,DEN,0.52
WR,Tyrie Cleveland (15757837),Tyrie Cleveland,15757837,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,DEN,0.34
WR,Courtland Sutton (15757839),Courtland Sutton,15757839,WR/FLEX,3000,DEN@LV 11/15/2020 04:05PM ET,DEN,9.6
WR,Trent Taylor (15757813),Trent Taylor,15757813,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,SF,2.07
WR,Jalen Hurd (15757815),Jalen Hurd,15757815,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,SF,0
WR,Chris Thompson (15757817),Chris Thompson,15757817,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,SF,0
WR,Marquez Callaway (15757819),Marquez Callaway,15757819,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,NO,7.15
WR,Deonte Harris (15757821),Deonte Harris,15757821,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,NO,5.69
WR,Bennie Fowler III (15757823),Bennie Fowler III,15757823,WR/FLEX,3000,SF@NO 11/15/2020 04:25PM ET,NO,1.55
DST,Saints  (15758116),Saints ,15758116,DST,3000,SF@NO 11/15/2020 04:25PM ET,NO,6.12
WR,Chris Conley (15757801),Chris Conley,15757801,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,JAX,6.95
WR,Collin Johnson (15757803),Collin Johnson,15757803,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,JAX,2.84
WR,Dede Westbrook (15757805),Dede Westbrook,15757805,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,JAX,0.2
WR,Equanimeous St. Brown (15757807),Equanimeous St. Brown,15757807,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,GB,1.1
WR,Malik Taylor (15757809),Malik Taylor,15757809,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,GB,3.22
WR,Darrius Shepherd (15757811),Darrius Shepherd,15757811,WR/FLEX,3000,JAX@GB 11/15/2020 01:00PM ET,GB,1.6
WR,Freddie Swain (15757787),Freddie Swain,15757787,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,SEA,3.24
WR,Penny Hart (15757789),Penny Hart,15757789,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,SEA,0
WR,Phillip Dorsett II (15757791),Phillip Dorsett II,15757791,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,SEA,0
WR,Josh Gordon (15757793),Josh Gordon,15757793,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,SEA,0
WR,Van Jefferson Jr. (15757795),Van Jefferson Jr.,15757795,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,LAR,3
WR,Nsimba Webster (15757797),Nsimba Webster,15757797,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,LAR,0
WR,Trishton Jackson (15757799),Trishton Jackson,15757799,WR/FLEX,3000,SEA@LAR 11/15/2020 04:25PM ET,LAR,0
WR,Chad Beebe (15757771),Chad Beebe,15757771,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,MIN,1.94
WR,Olabisi Johnson (15757773),Olabisi Johnson,15757773,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,MIN,2.86
WR,Dan Chisena (15757775),Dan Chisena,15757775,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,MIN,0
WR,K.J. Osborn (15757777),K.J. Osborn,15757777,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,MIN,0
WR,Tajae Sharpe (15757779),Tajae Sharpe,15757779,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,MIN,0
WR,Riley Ridley (15757781),Riley Ridley,15757781,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,CHI,4.3
WR,Dwayne Harris (15757783),Dwayne Harris,15757783,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,CHI,0
WR,Javon Wims (15757785),Javon Wims,15757785,WR/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,CHI,2.07
TE,Kyle Rudolph (15757939),Kyle Rudolph,15757939,TE/FLEX,3000,MIN@CHI 11/16/2020 08:15PM ET,MIN,4.69
WR,KeeSean Johnson (15757759),KeeSean Johnson,15757759,WR/FLEX,3000,BUF@ARI 11/15/2020 04:05PM ET,ARI,2.95
WR,Trent Sherfield (15757761),Trent Sherfield,15757761,WR/FLEX,3000,BUF@ARI 11/15/2020 04:05PM ET,ARI,0.4
WR,Isaiah McKenzie (15757763),Isaiah McKenzie,15757763,WR/FLEX,3000,BUF@ARI 11/15/2020 04:05PM ET,BUF,5.16
WR,Andre Roberts (15757765),Andre Roberts,15757765,WR/FLEX,3000,BUF@ARI 11/15/2020 04:05PM ET,BUF,0.32
WR,Jake Kumerow (15757767),Jake Kumerow,15757767,WR/FLEX,3000,BUF@ARI 11/15/2020 04:05PM ET,BUF,0
