Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Terry McLaurin (15961661),Terry McLaurin,15961661,WR/FLEX,6600,SEA@WAS 12/20/2020 01:00PM ET,WAS,15.55
RB,Cam Akers (15961331),Cam Akers,15961331,RB/FLEX,6600,NYJ@LAR 12/20/2020 04:05PM ET,LAR,8.7
WR,Mike Evans (15961663),Mike Evans,15961663,WR/FLEX,6500,TB@ATL 12/20/2020 01:00PM ET,TB,14.61
RB,Josh Jacobs (15961335),Josh Jacobs,15961335,RB/FLEX,6500,LAC@LV 12/17/2020 08:20PM ET,LV,15.92
RB,Mike Davis (15961333),Mike Davis,15961333,RB/FLEX,6500,CAR@GB 12/19/2020 08:15PM ET,CAR,14.66
QB,Ben Roethlisberger (15961227),Ben Roethlisberger,15961227,QB,6500,PIT@CIN 12/21/2020 08:15PM ET,PIT,19.69
WR,Jarvis Landry (15961669),Jarvis Landry,15961669,WR/FLEX,6400,CLE@NYG 12/20/2020 08:20PM ET,CLE,11.96
RB,D'Andre Swift (15961337),D'Andre Swift,15961337,RB/FLEX,6400,DET@TEN 12/20/2020 01:00PM ET,DET,14.56
WR,Amari Cooper (15961667),Amari Cooper,15961667,WR/FLEX,6400,SF@DAL 12/20/2020 01:00PM ET,DAL,16.72
WR,Diontae Johnson (15961665),Diontae Johnson,15961665,WR/FLEX,6400,PIT@CIN 12/21/2020 08:15PM ET,PIT,14.56
RB,Alexander Mattison (15961339),Alexander Mattison,15961339,RB/FLEX,6300,CHI@MIN 12/20/2020 01:00PM ET,MIN,5.26
QB,Jared Goff (15961228),Jared Goff,15961228,QB,6300,NYJ@LAR 12/20/2020 04:05PM ET,LAR,19.08
WR,Brandon Aiyuk (15961671),Brandon Aiyuk,15961671,WR/FLEX,6300,SF@DAL 12/20/2020 01:00PM ET,SF,16.41
WR,Chris Godwin (15961675),Chris Godwin,15961675,WR/FLEX,6200,TB@ATL 12/20/2020 01:00PM ET,TB,14.19
WR,Robby Anderson (15961673),Robby Anderson,15961673,WR/FLEX,6200,CAR@GB 12/19/2020 08:15PM ET,CAR,15.86
QB,Kirk Cousins (15961229),Kirk Cousins,15961229,QB,6100,CHI@MIN 12/20/2020 01:00PM ET,MIN,19.84
WR,Kenny Golladay (15961677),Kenny Golladay,15961677,WR/FLEX,6100,DET@TEN 12/20/2020 01:00PM ET,DET,14.36
RB,Ezekiel Elliott (15961341),Ezekiel Elliott,15961341,RB/FLEX,6100,SF@DAL 12/20/2020 01:00PM ET,DAL,15.28
QB,Taysom Hill (15961230),Taysom Hill,15961230,QB,6000,KC@NO 12/20/2020 04:25PM ET,NO,10.36
RB,Ronald Jones II (15961345),Ronald Jones II,15961345,RB/FLEX,6000,TB@ATL 12/20/2020 01:00PM ET,TB,14.35
WR,Brandin Cooks (15961681),Brandin Cooks,15961681,WR/FLEX,6000,HOU@IND 12/20/2020 01:00PM ET,HOU,13.03
RB,James Conner (15961343),James Conner,15961343,RB/FLEX,6000,PIT@CIN 12/21/2020 08:15PM ET,PIT,13.16
WR,JuJu Smith-Schuster (15961679),JuJu Smith-Schuster,15961679,WR/FLEX,6000,PIT@CIN 12/21/2020 08:15PM ET,PIT,14.5
QB,Drew Brees (15961233),Drew Brees,15961233,QB,5900,KC@NO 12/20/2020 04:25PM ET,NO,19.22
QB,Philip Rivers (15961232),Philip Rivers,15961232,QB,5900,HOU@IND 12/20/2020 01:00PM ET,IND,16.91
RB,J.K. Dobbins (15961347),J.K. Dobbins,15961347,RB/FLEX,5900,JAX@BAL 12/20/2020 01:00PM ET,BAL,9.56
WR,DeVante Parker (15961685),DeVante Parker,15961685,WR/FLEX,5900,NE@MIA 12/20/2020 01:00PM ET,MIA,11.82
QB,Jalen Hurts (15961231),Jalen Hurts,15961231,QB,5900,PHI@ARI 12/20/2020 04:05PM ET,PHI,3.80
WR,Chase Claypool (15961683),Chase Claypool,15961683,WR/FLEX,5900,PIT@CIN 12/21/2020 08:15PM ET,PIT,13.89
RB,Clyde Edwards-Helaire (15961351),Clyde Edwards-Helaire,15961351,RB/FLEX,5800,KC@NO 12/20/2020 04:25PM ET,KC,14.39
QB,Matthew Stafford (15961234),Matthew Stafford,15961234,QB,5800,DET@TEN 12/20/2020 01:00PM ET,DET,18.54
WR,Corey Davis (15961687),Corey Davis,15961687,WR/FLEX,5800,DET@TEN 12/20/2020 01:00PM ET,TEN,15.86
RB,Raheem Mostert (15961349),Raheem Mostert,15961349,RB/FLEX,5800,SF@DAL 12/20/2020 01:00PM ET,SF,13.41
QB,Derek Carr (15961236),Derek Carr,15961236,QB,5700,LAC@LV 12/17/2020 08:20PM ET,LV,19.45
RB,J.D. McKissic (15961353),J.D. McKissic,15961353,RB/FLEX,5700,SEA@WAS 12/20/2020 01:00PM ET,WAS,10.42
WR,Marvin Jones Jr. (15961689),Marvin Jones Jr.,15961689,WR/FLEX,5700,DET@TEN 12/20/2020 01:00PM ET,DET,12.36
QB,Tua Tagovailoa (15961235),Tua Tagovailoa,15961235,QB,5700,NE@MIA 12/20/2020 01:00PM ET,MIA,13.95
QB,Baker Mayfield (15961237),Baker Mayfield,15961237,QB,5600,CLE@NYG 12/20/2020 08:20PM ET,CLE,16.88
RB,Wayne Gallman Jr. (15961355),Wayne Gallman Jr.,15961355,RB/FLEX,5600,CLE@NYG 12/20/2020 08:20PM ET,NYG,11.17
WR,Marquise Brown (15961691),Marquise Brown,15961691,WR/FLEX,5600,JAX@BAL 12/20/2020 01:00PM ET,BAL,10.51
RB,Myles Gaskin (15961357),Myles Gaskin,15961357,RB/FLEX,5600,NE@MIA 12/20/2020 01:00PM ET,MIA,14.32
QB,Mitchell Trubisky (15961239),Mitchell Trubisky,15961239,QB,5500,CHI@MIN 12/20/2020 01:00PM ET,CHI,16.21
WR,T.Y. Hilton (15961693),T.Y. Hilton,15961693,WR/FLEX,5500,HOU@IND 12/20/2020 01:00PM ET,IND,11.12
TE,Mark Andrews (15962091),Mark Andrews,15962091,TE/FLEX,5500,JAX@BAL 12/20/2020 01:00PM ET,BAL,12.02
QB,Cam Newton (15961238),Cam Newton,15961238,QB,5500,NE@MIA 12/20/2020 01:00PM ET,NE,18.13
RB,Kenyan Drake (15961359),Kenyan Drake,15961359,RB/FLEX,5500,PHI@ARI 12/20/2020 04:05PM ET,ARI,14.34
QB,Matt Ryan (15961242),Matt Ryan,15961242,QB,5400,TB@ATL 12/20/2020 01:00PM ET,ATL,18
WR,Antonio Brown (15961695),Antonio Brown,15961695,WR/FLEX,5400,TB@ATL 12/20/2020 01:00PM ET,TB,9.3
QB,Tyrod Taylor (15961241),Tyrod Taylor,15961241,QB,5400,LAC@LV 12/17/2020 08:20PM ET,LAC,4.51
RB,Nyheim Hines (15961361),Nyheim Hines,15961361,RB/FLEX,5400,HOU@IND 12/20/2020 01:00PM ET,IND,12.52
QB,Andy Dalton (15961240),Andy Dalton,15961240,QB,5400,SF@DAL 12/20/2020 01:00PM ET,DAL,10.95
WR,Keke Coutee (15961697),Keke Coutee,15961697,WR/FLEX,5300,HOU@IND 12/20/2020 01:00PM ET,HOU,10.46
QB,Gardner Minshew II (15961243),Gardner Minshew II,15961243,QB,5300,JAX@BAL 12/20/2020 01:00PM ET,JAX,20.22
TE,George Kittle (15962093),George Kittle,15962093,TE/FLEX,5300,SF@DAL 12/20/2020 01:00PM ET,SF,17.35
RB,Melvin Gordon III (15961367),Melvin Gordon III,15961367,RB/FLEX,5200,BUF@DEN 12/19/2020 04:30PM ET,DEN,12.95
QB,Teddy Bridgewater (15961244),Teddy Bridgewater,15961244,QB,5200,CAR@GB 12/19/2020 08:15PM ET,CAR,19.16
WR,DJ Moore (15961699),DJ Moore,15961699,WR/FLEX,5200,CAR@GB 12/19/2020 08:15PM ET,CAR,14.54
TE,T.J. Hockenson (15962095),T.J. Hockenson,15962095,TE/FLEX,5200,DET@TEN 12/20/2020 01:00PM ET,DET,12.44
QB,Carson Wentz (15961246),Carson Wentz,15961246,QB,5200,PHI@ARI 12/20/2020 04:05PM ET,PHI,18.37
QB,Jimmy Garoppolo (15961245),Jimmy Garoppolo,15961245,QB,5200,SF@DAL 12/20/2020 01:00PM ET,SF,11.56
RB,Tony Pollard (15961365),Tony Pollard,15961365,RB/FLEX,5200,SF@DAL 12/20/2020 01:00PM ET,DAL,6.17
WR,Deebo Samuel (15961701),Deebo Samuel,15961701,WR/FLEX,5200,SF@DAL 12/20/2020 01:00PM ET,SF,11.96
RB,Joe Mixon (15961363),Joe Mixon,15961363,RB/FLEX,5200,PIT@CIN 12/21/2020 08:15PM ET,CIN,17.27
QB,Jameis Winston (15961251),Jameis Winston,15961251,QB,5100,KC@NO 12/20/2020 04:25PM ET,NO,1.25
RB,Carlos Hyde (15961377),Carlos Hyde,15961377,RB/FLEX,5100,SEA@WAS 12/20/2020 01:00PM ET,SEA,8.38
QB,Daniel Jones (15961250),Daniel Jones,15961250,QB,5100,CLE@NYG 12/20/2020 08:20PM ET,NYG,13.73
RB,Kareem Hunt (15961375),Kareem Hunt,15961375,RB/FLEX,5100,CLE@NYG 12/20/2020 08:20PM ET,CLE,15.11
QB,Nick Foles (15961249),Nick Foles,15961249,QB,5100,CHI@MIN 12/20/2020 01:00PM ET,CHI,14.42
RB,David Johnson (15961373),David Johnson,15961373,RB/FLEX,5100,HOU@IND 12/20/2020 01:00PM ET,HOU,11.81
QB,Jarrett Stidham (15961248),Jarrett Stidham,15961248,QB,5100,NE@MIA 12/20/2020 01:00PM ET,NE,3.54
RB,Damien Harris (15961371),Damien Harris,15961371,RB/FLEX,5100,NE@MIA 12/20/2020 01:00PM ET,NE,10.03
QB,Nick Mullens (15961247),Nick Mullens,15961247,QB,5100,SF@DAL 12/20/2020 01:00PM ET,SF,13.76
RB,Jeff Wilson Jr. (15961369),Jeff Wilson Jr.,15961369,RB/FLEX,5100,SF@DAL 12/20/2020 01:00PM ET,SF,10.51
WR,Nelson Agholor (15961705),Nelson Agholor,15961705,WR/FLEX,5000,LAC@LV 12/17/2020 08:20PM ET,LV,11.5
QB,Drew Lock (15961252),Drew Lock,15961252,QB,5000,BUF@DEN 12/19/2020 04:30PM ET,DEN,15.00
QB,Alex Smith (15961257),Alex Smith,15961257,QB,5000,SEA@WAS 12/20/2020 01:00PM ET,WAS,10.44
QB,Dwayne Haskins Jr. (15961258),Dwayne Haskins Jr.,15961258,QB,5000,SEA@WAS 12/20/2020 01:00PM ET,WAS,12.28
RB,Duke Johnson (15961379),Duke Johnson,15961379,RB/FLEX,5000,HOU@IND 12/20/2020 01:00PM ET,HOU,7.86
QB,Chase Daniel (15961256),Chase Daniel,15961256,QB,5000,DET@TEN 12/20/2020 01:00PM ET,DET,4.21
QB,Mike Glennon (15961255),Mike Glennon,15961255,QB,5000,JAX@BAL 12/20/2020 01:00PM ET,JAX,11.83
WR,DJ Chark Jr. (15961703),DJ Chark Jr.,15961703,WR/FLEX,5000,JAX@BAL 12/20/2020 01:00PM ET,JAX,11.92
QB,Ryan Fitzpatrick (15961254),Ryan Fitzpatrick,15961254,QB,5000,NE@MIA 12/20/2020 01:00PM ET,MIA,19.93
QB,C.J. Beathard (15961253),C.J. Beathard,15961253,QB,5000,SF@DAL 12/20/2020 01:00PM ET,SF,4.09
RB,Devontae Booker (15961381),Devontae Booker,15961381,RB/FLEX,4900,LAC@LV 12/17/2020 08:20PM ET,LV,6.58
QB,Chris Streveler (15961259),Chris Streveler,15961259,QB,4900,PHI@ARI 12/20/2020 04:05PM ET,ARI,0.3
WR,Tyler Boyd (15961707),Tyler Boyd,15961707,WR/FLEX,4900,PIT@CIN 12/21/2020 08:15PM ET,CIN,15.11
WR,Mike Williams (15961711),Mike Williams,15961711,WR/FLEX,4800,LAC@LV 12/17/2020 08:20PM ET,LAC,10.94
QB,Brett Rypien (15961261),Brett Rypien,15961261,QB,4800,BUF@DEN 12/19/2020 04:30PM ET,DEN,7.65
RB,Ameer Abdullah (15961387),Ameer Abdullah,15961387,RB/FLEX,4800,CHI@MIN 12/20/2020 01:00PM ET,MIN,2.38
RB,Jamaal Williams (15961383),Jamaal Williams,15961383,RB/FLEX,4800,CAR@GB 12/19/2020 08:15PM ET,GB,10.04
WR,Curtis Samuel (15961709),Curtis Samuel,15961709,WR/FLEX,4800,CAR@GB 12/19/2020 08:15PM ET,CAR,13.87
WR,Michael Pittman Jr. (15961713),Michael Pittman Jr.,15961713,WR/FLEX,4800,HOU@IND 12/20/2020 01:00PM ET,IND,8.62
QB,Sam Darnold (15961260),Sam Darnold,15961260,QB,4800,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,11.44
TE,Mike Gesicki (15962097),Mike Gesicki,15962097,TE/FLEX,4800,NE@MIA 12/20/2020 01:00PM ET,MIA,11.02
RB,Boston Scott (15961385),Boston Scott,15961385,RB/FLEX,4800,PHI@ARI 12/20/2020 04:05PM ET,PHI,6.33
RB,Latavius Murray (15961397),Latavius Murray,15961397,RB/FLEX,4700,KC@NO 12/20/2020 04:25PM ET,NO,8.9
RB,Todd Gurley II (15961395),Todd Gurley II,15961395,RB/FLEX,4700,TB@ATL 12/20/2020 01:00PM ET,ATL,12.52
WR,Russell Gage (15961719),Russell Gage,15961719,WR/FLEX,4700,TB@ATL 12/20/2020 01:00PM ET,ATL,10.37
WR,Cole Beasley (15961717),Cole Beasley,15961717,WR/FLEX,4700,BUF@DEN 12/19/2020 04:30PM ET,BUF,15.05
WR,Sterling Shepard (15961715),Sterling Shepard,15961715,WR/FLEX,4700,CLE@NYG 12/20/2020 08:20PM ET,NYG,10.82
RB,Mark Ingram II (15961393),Mark Ingram II,15961393,RB/FLEX,4700,JAX@BAL 12/20/2020 01:00PM ET,BAL,5.44
RB,Salvon Ahmed (15961389),Salvon Ahmed,15961389,RB/FLEX,4700,NE@MIA 12/20/2020 01:00PM ET,MIA,10.73
RB,DeAndre Washington (15961391),DeAndre Washington,15961391,RB/FLEX,4700,NE@MIA 12/20/2020 01:00PM ET,MIA,4.28
QB,Ben DiNucci (15961262),Ben DiNucci,15961262,QB,4700,SF@DAL 12/20/2020 01:00PM ET,DAL,4.48
WR,Sammy Watkins (15961723),Sammy Watkins,15961723,WR/FLEX,4600,KC@NO 12/20/2020 04:25PM ET,KC,9.62
RB,Adrian Peterson (15961399),Adrian Peterson,15961399,RB/FLEX,4600,DET@TEN 12/20/2020 01:00PM ET,DET,8.38
WR,Jakobi Meyers (15961721),Jakobi Meyers,15961721,WR/FLEX,4600,NE@MIA 12/20/2020 01:00PM ET,NE,11.41
QB,Garrett Gilbert (15961264),Garrett Gilbert,15961264,QB,4600,SF@DAL 12/20/2020 01:00PM ET,DAL,15.52
QB,Brandon Allen (15961263),Brandon Allen,15961263,QB,4600,PIT@CIN 12/21/2020 08:15PM ET,CIN,10.48
WR,Tee Higgins (15961725),Tee Higgins,15961725,WR/FLEX,4600,PIT@CIN 12/21/2020 08:15PM ET,CIN,14.47
QB,Blaine Gabbert (15961268),Blaine Gabbert,15961268,QB,4500,TB@ATL 12/20/2020 01:00PM ET,TB,0.03
RB,Leonard Fournette (15961407),Leonard Fournette,15961407,RB/FLEX,4500,TB@ATL 12/20/2020 01:00PM ET,TB,10.36
RB,Zack Moss (15961401),Zack Moss,15961401,RB/FLEX,4500,BUF@DEN 12/19/2020 04:30PM ET,BUF,7.77
QB,Colt McCoy (15961267),Colt McCoy,15961267,QB,4500,CLE@NYG 12/20/2020 08:20PM ET,NYG,3.69
RB,Devonta Freeman (15961403),Devonta Freeman,15961403,RB/FLEX,4500,CLE@NYG 12/20/2020 08:20PM ET,NYG,7.2
QB,P.J. Walker (15961265),P.J. Walker,15961265,QB,4500,CAR@GB 12/19/2020 08:15PM ET,CAR,4.24
TE,Robert Tonyan (15962099),Robert Tonyan,15962099,TE/FLEX,4500,CAR@GB 12/19/2020 08:15PM ET,GB,12.78
QB,John Wolford (15961266),John Wolford,15961266,QB,4500,NYJ@LAR 12/20/2020 04:05PM ET,LAR,0
DST,Rams  (15962371),Rams ,15962371,DST,4500,NYJ@LAR 12/20/2020 04:05PM ET,LAR,9.46
RB,James White (15961405),James White,15961405,RB/FLEX,4500,NE@MIA 12/20/2020 01:00PM ET,NE,7.94
WR,Julian Edelman (15961729),Julian Edelman,15961729,WR/FLEX,4500,NE@MIA 12/20/2020 01:00PM ET,NE,9.87
WR,CeeDee Lamb (15961727),CeeDee Lamb,15961727,WR/FLEX,4500,SF@DAL 12/20/2020 01:00PM ET,DAL,13.25
RB,Giovani Bernard (15961409),Giovani Bernard,15961409,RB/FLEX,4500,PIT@CIN 12/21/2020 08:15PM ET,CIN,8.89
QB,Jeff Driskel (15961269),Jeff Driskel,15961269,QB,4400,BUF@DEN 12/19/2020 04:30PM ET,DEN,10.69
RB,Peyton Barber (15961419),Peyton Barber,15961419,RB/FLEX,4400,SEA@WAS 12/20/2020 01:00PM ET,WAS,4.23
QB,Case Keenum (15961274),Case Keenum,15961274,QB,4400,CLE@NYG 12/20/2020 08:20PM ET,CLE,1.84
WR,Rashard Higgins (15961735),Rashard Higgins,15961735,WR/FLEX,4400,CLE@NYG 12/20/2020 08:20PM ET,CLE,10.48
QB,Joe Flacco (15961273),Joe Flacco,15961273,QB,4400,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,11.55
RB,Darrell Henderson Jr. (15961417),Darrell Henderson Jr.,15961417,RB/FLEX,4400,NYJ@LAR 12/20/2020 04:05PM ET,LAR,9.68
WR,Jamison Crowder (15961733),Jamison Crowder,15961733,WR/FLEX,4400,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,14.67
QB,Trace McSorley (15961270),Trace McSorley,15961270,QB,4400,JAX@BAL 12/20/2020 01:00PM ET,BAL,4.65
QB,Robert Griffin III (15961271),Robert Griffin III,15961271,QB,4400,JAX@BAL 12/20/2020 01:00PM ET,BAL,1.40
QB,Jake Luton (15961272),Jake Luton,15961272,QB,4400,JAX@BAL 12/20/2020 01:00PM ET,JAX,12.42
RB,Gus Edwards (15961415),Gus Edwards,15961415,RB/FLEX,4400,JAX@BAL 12/20/2020 01:00PM ET,BAL,7.71
RB,Chase Edmonds (15961413),Chase Edmonds,15961413,RB/FLEX,4400,PHI@ARI 12/20/2020 04:05PM ET,ARI,11.16
WR,Jalen Reagor (15961731),Jalen Reagor,15961731,WR/FLEX,4400,PHI@ARI 12/20/2020 04:05PM ET,PHI,8.72
RB,Benny Snell Jr. (15961411),Benny Snell Jr.,15961411,RB/FLEX,4400,PIT@CIN 12/21/2020 08:15PM ET,PIT,4.85
TE,Eric Ebron (15962101),Eric Ebron,15962101,TE/FLEX,4400,PIT@CIN 12/21/2020 08:15PM ET,PIT,9.78
QB,Matt Schaub (15961279),Matt Schaub,15961279,QB,4300,TB@ATL 12/20/2020 01:00PM ET,ATL,-0.4
QB,Marcus Mariota (15961278),Marcus Mariota,15961278,QB,4300,LAC@LV 12/17/2020 08:20PM ET,LV,0
WR,Henry Ruggs III (15961737),Henry Ruggs III,15961737,WR/FLEX,4300,LAC@LV 12/17/2020 08:20PM ET,LV,7.51
TE,Hunter Henry (15962103),Hunter Henry,15962103,TE/FLEX,4300,LAC@LV 12/17/2020 08:20PM ET,LAC,9.83
QB,Matt Barkley (15961277),Matt Barkley,15961277,QB,4300,BUF@DEN 12/19/2020 04:30PM ET,BUF,0.44
WR,Tim Patrick (15961739),Tim Patrick,15961739,WR/FLEX,4300,BUF@DEN 12/19/2020 04:30PM ET,DEN,12.69
QB,Will Grier (15961275),Will Grier,15961275,QB,4300,CAR@GB 12/19/2020 08:15PM ET,CAR,0
QB,Tim Boyle (15961276),Tim Boyle,15961276,QB,4300,CAR@GB 12/19/2020 08:15PM ET,GB,-0.09
WR,Willie Snead IV (15961743),Willie Snead IV,15961743,WR/FLEX,4300,JAX@BAL 12/20/2020 01:00PM ET,BAL,8.44
RB,Sony Michel (15961423),Sony Michel,15961423,RB/FLEX,4300,NE@MIA 12/20/2020 01:00PM ET,NE,7.92
WR,Christian Kirk (15961741),Christian Kirk,15961741,WR/FLEX,4300,PHI@ARI 12/20/2020 04:05PM ET,ARI,10.71
RB,Anthony McFarland Jr. (15961421),Anthony McFarland Jr.,15961421,RB/FLEX,4300,PIT@CIN 12/21/2020 08:15PM ET,PIT,2.07
RB,Samaje Perine (15961425),Samaje Perine,15961425,RB/FLEX,4300,PIT@CIN 12/21/2020 08:15PM ET,CIN,2.96
RB,Le'Veon Bell (15961429),Le'Veon Bell,15961429,RB/FLEX,4200,KC@NO 12/20/2020 04:25PM ET,KC,6.12
WR,Emmanuel Sanders (15961751),Emmanuel Sanders,15961751,WR/FLEX,4200,KC@NO 12/20/2020 04:25PM ET,NO,11.04
TE,Rob Gronkowski (15962105),Rob Gronkowski,15962105,TE/FLEX,4200,TB@ATL 12/20/2020 01:00PM ET,TB,9.36
QB,Sean Mannion (15961280),Sean Mannion,15961280,QB,4200,CHI@MIN 12/20/2020 01:00PM ET,MIN,0
WR,Marquez Valdes-Scantling (15961745),Marquez Valdes-Scantling,15961745,WR/FLEX,4200,CAR@GB 12/19/2020 08:15PM ET,GB,10.35
WR,Chad Hansen (15961749),Chad Hansen,15961749,WR/FLEX,4200,HOU@IND 12/20/2020 01:00PM ET,HOU,15.35
RB,Ty Johnson (15961427),Ty Johnson,15961427,RB/FLEX,4200,NYJ@LAR 12/20/2020 04:05PM ET,NYJ,4.3
WR,Danny Amendola (15961747),Danny Amendola,15961747,WR/FLEX,4200,DET@TEN 12/20/2020 01:00PM ET,DET,8.28
QB,Chad Henne (15961287),Chad Henne,15961287,QB,4100,KC@NO 12/20/2020 04:25PM ET,KC,3.5
RB,Devin Singletary (15961431),Devin Singletary,15961431,RB/FLEX,4100,BUF@DEN 12/19/2020 04:30PM ET,BUF,9.05
QB,Geno Smith (15961286),Geno Smith,15961286,QB,4100,SEA@WAS 12/20/2020 01:00PM ET,SEA,1.12
TE,Evan Engram (15962107),Evan Engram,15962107,TE/FLEX,4100,CLE@NYG 12/20/2020 08:20PM ET,NYG,9.13
WR,Allen Lazard (15961753),Allen Lazard,15961753,WR/FLEX,4100,CAR@GB 12/19/2020 08:15PM ET,GB,11.87
QB,Jacoby Brissett (15961284),Jacoby Brissett,15961284,QB,4100,HOU@IND 12/20/2020 01:00PM ET,IND,2.50
QB,AJ McCarron (15961285),AJ McCarron,15961285,QB,4100,HOU@IND 12/20/2020 01:00PM ET,HOU,0
QB,Logan Woodside (15961283),Logan Woodside,15961283,QB,4100,DET@TEN 12/20/2020 01:00PM ET,TEN,0.53
WR,Kendrick Bourne (15961755),Kendrick Bourne,15961755,WR/FLEX,4100,SF@DAL 12/20/2020 01:00PM ET,SF,7.99
QB,Mason Rudolph (15961281),Mason Rudolph,15961281,QB,4100,PIT@CIN 12/21/2020 08:15PM ET,PIT,-0.11
QB,Ryan Finley (15961282),Ryan Finley,15961282,QB,4100,PIT@CIN 12/21/2020 08:15PM ET,CIN,0.72
QB,Trevor Siemian (15961304),Trevor Siemian,15961304,QB,4000,KC@NO 12/20/2020 04:25PM ET,NO,0
RB,Dwayne Washington (15961615),Dwayne Washington,15961615,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,NO,0.3
RB,Ty Montgomery (15961617),Ty Montgomery,15961617,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,NO,2.05
RB,Michael Burton (15961619),Michael Burton,15961619,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,NO,1.08
RB,Darrel Williams (15961621),Darrel Williams,15961621,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,KC,4.15
RB,Darwin Thompson (15961623),Darwin Thompson,15961623,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,KC,1.05
RB,Anthony Sherman (15961625),Anthony Sherman,15961625,RB/FLEX,4000,KC@NO 12/20/2020 04:25PM ET,KC,1.28
QB,Ryan Griffin (15961303),Ryan Griffin,15961303,QB,4000,TB@ATL 12/20/2020 01:00PM ET,TB,0
RB,LeSean McCoy (15961599),LeSean McCoy,15961599,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,3.42
RB,Ke'Shawn Vaughn (15961601),Ke'Shawn Vaughn,15961601,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,4
RB,Kenjon Barner (15961603),Kenjon Barner,15961603,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,0
RB,T.J. Logan (15961605),T.J. Logan,15961605,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,TB,0
RB,Brian Hill (15961607),Brian Hill,15961607,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,5.23
RB,Ito Smith (15961609),Ito Smith,15961609,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,3.94
RB,Qadree Ollison (15961611),Qadree Ollison,15961611,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,0.3
RB,Keith Smith (15961613),Keith Smith,15961613,RB/FLEX,4000,TB@ATL 12/20/2020 01:00PM ET,ATL,0.67
QB,Easton Stick (15961301),Easton Stick,15961301,QB,4000,LAC@LV 12/17/2020 08:20PM ET,LAC,-0.04
QB,Nathan Peterman (15961302),Nathan Peterman,15961302,QB,4000,LAC@LV 12/17/2020 08:20PM ET,LV,1.9
RB,Kalen Ballage (15961433),Kalen Ballage,15961433,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LAC,9.08
RB,Joshua Kelley (15961585),Joshua Kelley,15961585,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LAC,6.87
RB,Justin Jackson (15961587),Justin Jackson,15961587,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LAC,8.58
RB,Troymaine Pope (15961589),Troymaine Pope,15961589,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LAC,4.95
RB,Gabe Nabers (15961591),Gabe Nabers,15961591,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LAC,2.08
RB,Jalen Richard (15961593),Jalen Richard,15961593,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LV,4.19
RB,Theo Riddick (15961595),Theo Riddick,15961595,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LV,1.6
RB,Alec Ingold (15961597),Alec Ingold,15961597,RB/FLEX,4000,LAC@LV 12/17/2020 08:20PM ET,LV,2.66
QB,Jake Fromm (15961300),Jake Fromm,15961300,QB,4000,BUF@DEN 12/19/2020 04:30PM ET,BUF,0
RB,Phillip Lindsay (15961577),Phillip Lindsay,15961577,RB/FLEX,4000,BUF@DEN 12/19/2020 04:30PM ET,DEN,6.15
RB,Royce Freeman (15961579),Royce Freeman,15961579,RB/FLEX,4000,BUF@DEN 12/19/2020 04:30PM ET,DEN,3.65
RB,Taiwan Jones (15961581),Taiwan Jones,15961581,RB/FLEX,4000,BUF@DEN 12/19/2020 04:30PM ET,BUF,0
RB,T.J. Yeldon (15961583),T.J. Yeldon,15961583,RB/FLEX,4000,BUF@DEN 12/19/2020 04:30PM ET,BUF,5.4
WR,Gabriel Davis (15961757),Gabriel Davis,15961757,WR/FLEX,4000,BUF@DEN 12/19/2020 04:30PM ET,BUF,8.32
QB,Kyle Allen (15961299),Kyle Allen,15961299,QB,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,11.75
RB,Javon Leake (15961565),Javon Leake,15961565,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,0
RB,Bryce Love (15961567),Bryce Love,15961567,RB/FLEX,4000,SEA@WAS 12/20/2020 01:00PM ET,WAS,0
